,Group 1,Group 2,Correlation
115,Frustratietolerantie,Originaliteit,0.33999352257447824
116,Frustratietolerantie,Positivisme,0.7766141917015451
117,Frustratietolerantie,Regelmaat,-0.01794605309327254
118,Frustratietolerantie,Sociaal Ontspannen,0.3471047445901315
119,Frustratietolerantie,Status,-0.0002144726007982158
120,Frustratietolerantie,Variatiebehoefte,0.3449689913889689
121,Frustratietolerantie,Vertrouwen,0.38233174044347557
122,Frustratietolerantie,Volharding,0.4220449160565875
123,Frustratietolerantie,Weloverwogen,0.5451322679765608
124,Frustratietolerantie,Zelfonthulling,-0.0202987745892827
125,Frustratietolerantie,Zelfontwikkeling,0.4232296000942185
126,Frustratietolerantie,Zelfvertoon,0.023647581049535786
127,Frustratietolerantie,Zelfvertrouwen,0.4078946989930437
128,Frustratietolerantie,Zorgzaamheid,0.07450021731234592
129,Hartelijkheid,Incasseringsvermogen,0.48624864323097156
130,Hartelijkheid,Nauwkeurigheid,0.4324813689037291
131,Hartelijkheid,Onafhankelijkheid,-0.220576591344374
132,Hartelijkheid,Ordelijkheid,0.41288328190536416
133,Hartelijkheid,Originaliteit,0.030666611692763447
134,Hartelijkheid,Positivisme,0.5979748983406824
135,Hartelijkheid,Regelmaat,0.05219723075224962
136,Hartelijkheid,Sociaal Ontspannen,0.8030126507528237
137,Hartelijkheid,Status,0.3569168039378939
138,Hartelijkheid,Variatiebehoefte,0.6104862475010283
139,Hartelijkheid,Vertrouwen,0.4468794302238608
140,Hartelijkheid,Volharding,0.5659425281746348
141,Hartelijkheid,Weloverwogen,0.11503660734527164
142,Hartelijkheid,Zelfonthulling,0.3299238432517971
143,Hartelijkheid,Zelfontwikkeling,0.4682223404293581
144,Hartelijkheid,Zelfvertoon,0.6344842512508335
145,Hartelijkheid,Zelfvertrouwen,0.7679437285993185
146,Hartelijkheid,Zorgzaamheid,0.4417333436267995
147,Incasseringsvermogen,Nauwkeurigheid,0.028404520083923208
148,Incasseringsvermogen,Onafhankelijkheid,-0.04823563746015555
149,Incasseringsvermogen,Ordelijkheid,-0.14606603361971218
150,Incasseringsvermogen,Originaliteit,0.22029203452014537
151,Incasseringsvermogen,Positivisme,0.6349350928778895
152,Incasseringsvermogen,Regelmaat,-0.09452232370486076
153,Incasseringsvermogen,Sociaal Ontspannen,0.2873495496504472
154,Incasseringsvermogen,Status,0.28283793637720017
155,Incasseringsvermogen,Variatiebehoefte,0.3277782567813487
156,Incasseringsvermogen,Vertrouwen,0.22066140819373123
157,Incasseringsvermogen,Volharding,0.5938669571240532
158,Incasseringsvermogen,Weloverwogen,0.2038340735589525
159,Incasseringsvermogen,Zelfonthulling,0.12537589867141968
160,Incasseringsvermogen,Zelfontwikkeling,0.4073398223506323
161,Incasseringsvermogen,Zelfvertoon,0.2999533442193999
162,Incasseringsvermogen,Zelfvertrouwen,0.5778594535597817
163,Incasseringsvermogen,Zorgzaamheid,0.3224026864551996
164,Nauwkeurigheid,Onafhankelijkheid,-0.030456697718875828
165,Nauwkeurigheid,Ordelijkheid,0.5553034244033529
166,Nauwkeurigheid,Originaliteit,-0.05764873750126197
167,Nauwkeurigheid,Positivisme,0.1980985144833376
168,Nauwkeurigheid,Regelmaat,-0.12270156734998428
169,Nauwkeurigheid,Sociaal Ontspannen,0.31795657320431087
170,Nauwkeurigheid,Status,-0.0101821978754828
171,Nauwkeurigheid,Variatiebehoefte,0.26495454816468805
172,Nauwkeurigheid,Vertrouwen,-0.28320696834389525
173,Nauwkeurigheid,Volharding,0.3765395087891494
174,Nauwkeurigheid,Weloverwogen,0.3246059581734324
175,Nauwkeurigheid,Zelfonthulling,-0.019022927792306736
176,Nauwkeurigheid,Zelfontwikkeling,0.17204404891550543
177,Nauwkeurigheid,Zelfvertoon,0.1188758798625125
178,Nauwkeurigheid,Zelfvertrouwen,0.3259498199078995
179,Nauwkeurigheid,Zorgzaamheid,0.02592321073044034
180,Onafhankelijkheid,Ordelijkheid,-0.022093507855225476
181,Onafhankelijkheid,Originaliteit,0.18599177065365682
182,Onafhankelijkheid,Positivisme,-0.11717124559580984
183,Onafhankelijkheid,Regelmaat,0.16247123641796846
184,Onafhankelijkheid,Sociaal Ontspannen,-0.08772005549493213
185,Onafhankelijkheid,Status,-0.06821369784907143
186,Onafhankelijkheid,Variatiebehoefte,-0.22114201019392468
187,Onafhankelijkheid,Vertrouwen,-0.42781022468528473
188,Onafhankelijkheid,Volharding,-0.014571953438246106
189,Onafhankelijkheid,Weloverwogen,0.2860755215683729
190,Onafhankelijkheid,Zelfonthulling,0.023662131800868385
191,Onafhankelijkheid,Zelfontwikkeling,-0.10327973631606512
192,Onafhankelijkheid,Zelfvertoon,0.06864579602258301
193,Onafhankelijkheid,Zelfvertrouwen,0.19632082599123246
194,Onafhankelijkheid,Zorgzaamheid,-0.20208919802197148
195,Ordelijkheid,Originaliteit,-0.011099093233204592
196,Ordelijkheid,Positivisme,-0.03816945651301363
197,Ordelijkheid,Regelmaat,-0.23811257467112218
198,Ordelijkheid,Sociaal Ontspannen,0.4041387440324871
199,Ordelijkheid,Status,0.31266521138922887
200,Ordelijkheid,Variatiebehoefte,0.42865751558288284
201,Ordelijkheid,Vertrouwen,-0.26256331862021326
202,Ordelijkheid,Volharding,0.39978244464815194
203,Ordelijkheid,Weloverwogen,0.2877059077242549
204,Ordelijkheid,Zelfonthulling,0.17827934006663848
205,Ordelijkheid,Zelfontwikkeling,0.15319124106119733
206,Ordelijkheid,Zelfvertoon,0.16964112956706784
207,Ordelijkheid,Zelfvertrouwen,0.25351157005987995
208,Ordelijkheid,Zorgzaamheid,0.25422165485263715
209,Originaliteit,Positivisme,0.4419099408530352
210,Originaliteit,Regelmaat,-0.4061589279652382
211,Originaliteit,Sociaal Ontspannen,0.09280264169297911
212,Originaliteit,Status,0.12424585321148343
213,Originaliteit,Variatiebehoefte,0.504896892753537
214,Originaliteit,Vertrouwen,0.10127382039719877
215,Originaliteit,Volharding,0.2722823823568638
216,Originaliteit,Weloverwogen,0.2049845728058584
217,Originaliteit,Zelfonthulling,-0.19010502800131115
218,Originaliteit,Zelfontwikkeling,0.2382985008596595
219,Originaliteit,Zelfvertoon,0.11812942555074069
220,Originaliteit,Zelfvertrouwen,0.3040054435392442
221,Originaliteit,Zorgzaamheid,0.048726961654039135
222,Positivisme,Regelmaat,-0.16241201587649823
223,Positivisme,Sociaal Ontspannen,0.27897039479825625
224,Positivisme,Status,0.06009344094031418
225,Positivisme,Variatiebehoefte,0.49519981702772325
226,Positivisme,Vertrouwen,0.5299267340723849
227,Positivisme,Volharding,0.6887521849578168
228,Positivisme,Weloverwogen,0.15899334854141087
229,Positivisme,Zelfonthulling,0.16626176530578085
230,Positivisme,Zelfontwikkeling,0.6405818710582781
231,Positivisme,Zelfvertoon,0.0773282830560004
232,Positivisme,Zelfvertrouwen,0.575699267739153
233,Positivisme,Zorgzaamheid,0.4627716188739866
234,Regelmaat,Sociaal Ontspannen,-0.2175451028473879
235,Regelmaat,Status,-0.11207055194135611
236,Regelmaat,Variatiebehoefte,-0.5136939646510071
237,Regelmaat,Vertrouwen,-0.06629044956704996
238,Regelmaat,Volharding,-0.3228851709567438
239,Regelmaat,Weloverwogen,-0.13069244566830865
240,Regelmaat,Zelfonthulling,-0.17214457049861692
241,Regelmaat,Zelfontwikkeling,-0.2847019541066705
242,Regelmaat,Zelfvertoon,0.07125898883587335
243,Regelmaat,Zelfvertrouwen,-0.1380869300705995
244,Regelmaat,Zorgzaamheid,-0.3779035703815828
245,Sociaal Ontspannen,Status,0.31761119280637495
246,Sociaal Ontspannen,Variatiebehoefte,0.5648306787049918
247,Sociaal Ontspannen,Vertrouwen,0.3520947828244223
248,Sociaal Ontspannen,Volharding,0.326720081091909
249,Sociaal Ontspannen,Weloverwogen,0.297813123535212
250,Sociaal Ontspannen,Zelfonthulling,0.4864406453802994
251,Sociaal Ontspannen,Zelfontwikkeling,0.28978570473554977
252,Sociaal Ontspannen,Zelfvertoon,0.7054340312999262
253,Sociaal Ontspannen,Zelfvertrouwen,0.528234245585075
254,Sociaal Ontspannen,Zorgzaamheid,0.3152491706908188
255,Status,Variatiebehoefte,0.3193067290880682
256,Status,Vertrouwen,0.018399821248963784
257,Status,Volharding,0.13401679782472364
258,Status,Weloverwogen,0.06993772005000479
259,Status,Zelfonthulling,0.15067198886734137
260,Status,Zelfontwikkeling,0.25575515542575566
261,Status,Zelfvertoon,0.40186991676662215
262,Status,Zelfvertrouwen,0.21271792707204748
263,Status,Zorgzaamheid,0.042687212271667586
264,Variatiebehoefte,Vertrouwen,0.5028330772153207
265,Variatiebehoefte,Volharding,0.6238793708822863
266,Variatiebehoefte,Weloverwogen,0.04738336055923525
267,Variatiebehoefte,Zelfonthulling,0.32631474118047393
268,Variatiebehoefte,Zelfontwikkeling,0.6603417459862087
269,Variatiebehoefte,Zelfvertoon,0.36174768286251513
270,Variatiebehoefte,Zelfvertrouwen,0.5860092302619698
271,Variatiebehoefte,Zorgzaamheid,0.42965879543719854
272,Vertrouwen,Volharding,0.3239173811826233
273,Vertrouwen,Weloverwogen,-0.32330866508140327
274,Vertrouwen,Zelfonthulling,0.17109113592926498
275,Vertrouwen,Zelfontwikkeling,0.4815392243468016
276,Vertrouwen,Zelfvertoon,0.07082345181343773
277,Vertrouwen,Zelfvertrouwen,0.3718665039297451
278,Vertrouwen,Zorgzaamheid,-0.019168190402733352
279,Volharding,Weloverwogen,0.28156549922913815
280,Volharding,Zelfonthulling,-0.0018388633322556937
281,Volharding,Zelfontwikkeling,0.6542520026033086
282,Volharding,Zelfvertoon,0.12880886397629165
283,Volharding,Zelfvertrouwen,0.6078273909809008
284,Volharding,Zorgzaamheid,0.4634898663759505
285,Weloverwogen,Zelfonthulling,-0.02259721115650053
286,Weloverwogen,Zelfontwikkeling,0.15075858035636377
287,Weloverwogen,Zelfvertoon,0.016605933237029764
288,Weloverwogen,Zelfvertrouwen,0.23428686170745563
289,Weloverwogen,Zorgzaamheid,0.10701474183595142
290,Zelfonthulling,Zelfontwikkeling,0.10612460700493069
291,Zelfonthulling,Zelfvertoon,0.41572362845142863
292,Zelfonthulling,Zelfvertrouwen,0.24393958857582246
293,Zelfonthulling,Zorgzaamheid,0.30568275399217837
294,Zelfontwikkeling,Zelfvertoon,0.24248130298168574
295,Zelfontwikkeling,Zelfvertrouwen,0.37180440559722344
296,Zelfontwikkeling,Zorgzaamheid,0.4733052741029828
297,Zelfvertoon,Zelfvertrouwen,0.3500847308590383
298,Zelfvertoon,Zorgzaamheid,0.29432447176912785
299,Zelfvertrouwen,Zorgzaamheid,0.4927658722640541
300,Conformisme,Competitie,0.31801996042868746
301,Contactbehoefte,Competitie,0.23227606887233815
302,Dominantie,Competitie,0.28888445722514605
303,Energie,Competitie,0.5619745399408166
304,Frustratietolerantie,Competitie,0.12392358388932154
305,Hartelijkheid,Competitie,0.35787062932692726
306,Incasseringsvermogen,Competitie,-0.13811320573173214
307,Nauwkeurigheid,Competitie,0.47031115892902475
308,Onafhankelijkheid,Competitie,-0.055695781875392626
309,Ordelijkheid,Competitie,0.5108798459001267
310,Originaliteit,Competitie,-0.005886745308760351
311,Positivisme,Competitie,0.0229523127055085
312,Regelmaat,Competitie,-0.18365960155717515
313,Sociaal Ontspannen,Competitie,0.21441854668493449
314,Status,Competitie,0.6434507818820968
315,Variatiebehoefte,Competitie,0.37906664273656543
316,Vertrouwen,Competitie,-0.21087191102071526
317,Volharding,Competitie,0.18991650111968333
318,Weloverwogen,Competitie,-0.05028515914844044
319,Zelfonthulling,Competitie,0.1325551460140569
320,Zelfontwikkeling,Competitie,0.1897101319574572
321,Zelfvertoon,Competitie,0.5092421118127395
322,Zelfvertrouwen,Competitie,0.1577827163058046
323,Zorgzaamheid,Competitie,-0.015341270031673303
324,Contactbehoefte,Conformisme,0.19869737126789896
325,Dominantie,Conformisme,0.0885407127655132
326,Energie,Conformisme,0.3069334092470598
327,Frustratietolerantie,Conformisme,0.4957587241630425
328,Hartelijkheid,Conformisme,0.48169526513461813
329,Incasseringsvermogen,Conformisme,0.4656146181955774
330,Nauwkeurigheid,Conformisme,0.2661800101423977
331,Onafhankelijkheid,Conformisme,-0.3856946181348328
332,Ordelijkheid,Conformisme,0.1189915498997917
333,Originaliteit,Conformisme,-0.021087121764194482
334,Positivisme,Conformisme,0.6088500668570217
335,Regelmaat,Conformisme,0.12960835276041724
336,Sociaal Ontspannen,Conformisme,0.2839104766121862
337,Status,Conformisme,0.34439779410006705
338,Variatiebehoefte,Conformisme,0.3292531090936294
339,Vertrouwen,Conformisme,0.3699793186960776
340,Volharding,Conformisme,0.4978835095716138
341,Weloverwogen,Conformisme,0.17537676884377246
342,Zelfonthulling,Conformisme,0.279045721247418
343,Zelfontwikkeling,Conformisme,0.37792973600426066
344,Zelfvertoon,Conformisme,0.1450494521619456
345,Zelfvertrouwen,Conformisme,0.39458164007738167
346,Zorgzaamheid,Conformisme,0.5191184376576835
347,Dominantie,Contactbehoefte,0.39802493103140685
348,Energie,Contactbehoefte,0.597977459769066
349,Frustratietolerantie,Contactbehoefte,0.16346123919625935
350,Hartelijkheid,Contactbehoefte,0.7817959766523586
351,Incasseringsvermogen,Contactbehoefte,0.2057675933328686
352,Nauwkeurigheid,Contactbehoefte,0.29015048454348974
353,Onafhankelijkheid,Contactbehoefte,-0.4904314552302954
354,Ordelijkheid,Contactbehoefte,0.44158473915432744
355,Originaliteit,Contactbehoefte,-0.07793695399458438
356,Positivisme,Contactbehoefte,0.23225063820610015
357,Regelmaat,Contactbehoefte,-0.012203178090904295
358,Sociaal Ontspannen,Contactbehoefte,0.7515909766215905
359,Status,Contactbehoefte,0.34022363466964517
360,Variatiebehoefte,Contactbehoefte,0.6609538417816909
361,Vertrouwen,Contactbehoefte,0.3119795667100506
362,Volharding,Contactbehoefte,0.2576670686063124
363,Weloverwogen,Contactbehoefte,0.08939583766566167
364,Zelfonthulling,Contactbehoefte,0.3317282377930258
365,Zelfontwikkeling,Contactbehoefte,0.16921341659962516
366,Zelfvertoon,Contactbehoefte,0.6058151660856477
367,Zelfvertrouwen,Contactbehoefte,0.41430953058056036
368,Zorgzaamheid,Contactbehoefte,0.46380400797310667
369,Energie,Dominantie,0.5660275159480536
370,Frustratietolerantie,Dominantie,0.004676430933132108
371,Hartelijkheid,Dominantie,0.47844685069401355
372,Incasseringsvermogen,Dominantie,0.4656763099563899
373,Nauwkeurigheid,Dominantie,-0.1553457737062165
374,Onafhankelijkheid,Dominantie,0.31829350371490744
375,Ordelijkheid,Dominantie,0.012101820294238487
376,Originaliteit,Dominantie,0.3355023072931742
377,Positivisme,Dominantie,0.28868759641716263
378,Regelmaat,Dominantie,-0.14057905359187975
379,Sociaal Ontspannen,Dominantie,0.42214786422724115
380,Status,Dominantie,0.3570246446487848
381,Variatiebehoefte,Dominantie,0.5379718932056428
382,Vertrouwen,Dominantie,0.0894004410757259
383,Volharding,Dominantie,0.3481102216367922
384,Weloverwogen,Dominantie,-0.1818921857477568
385,Zelfonthulling,Dominantie,0.31108096770074484
386,Zelfontwikkeling,Dominantie,0.04244084508860225
387,Zelfvertoon,Dominantie,0.5534346590967145
388,Zelfvertrouwen,Dominantie,0.5474259070114031
389,Zorgzaamheid,Dominantie,0.306749606446775
390,Frustratietolerantie,Energie,0.34000071996946907
391,Hartelijkheid,Energie,0.7963335168006408
392,Incasseringsvermogen,Energie,0.2931016749457994
393,Nauwkeurigheid,Energie,0.44377399339817664
394,Onafhankelijkheid,Energie,-0.005922142114757285
395,Ordelijkheid,Energie,0.4668688784373625
396,Originaliteit,Energie,0.3431419886199892
397,Positivisme,Energie,0.5502303307557966
398,Regelmaat,Energie,-0.29147652939354374
399,Sociaal Ontspannen,Energie,0.7150025832640045
400,Status,Energie,0.419342491831658
401,Variatiebehoefte,Energie,0.7777396931562867
402,Vertrouwen,Energie,0.32285948880300225
403,Volharding,Energie,0.7018634729092521
404,Weloverwogen,Energie,0.16203056120802656
405,Zelfonthulling,Energie,0.35119793371150776
406,Zelfontwikkeling,Energie,0.5261868186237519
407,Zelfvertoon,Energie,0.45845548905544603
408,Zelfvertrouwen,Energie,0.5907881567703467
409,Zorgzaamheid,Energie,0.3944496840503767
410,Hartelijkheid,Frustratietolerantie,0.5000684410071301
411,Incasseringsvermogen,Frustratietolerantie,0.5433439603795038
412,Nauwkeurigheid,Frustratietolerantie,0.19577285915144182
413,Onafhankelijkheid,Frustratietolerantie,-0.055846714456878985
414,Ordelijkheid,Frustratietolerantie,-0.13363779493210087
415,Originaliteit,Frustratietolerantie,0.33999352257447824
416,Positivisme,Frustratietolerantie,0.7766141917015451
417,Regelmaat,Frustratietolerantie,-0.01794605309327254
418,Sociaal Ontspannen,Frustratietolerantie,0.3471047445901315
419,Status,Frustratietolerantie,-0.0002144726007982158
420,Variatiebehoefte,Frustratietolerantie,0.3449689913889689
421,Vertrouwen,Frustratietolerantie,0.38233174044347557
422,Volharding,Frustratietolerantie,0.4220449160565875
423,Weloverwogen,Frustratietolerantie,0.5451322679765608
424,Zelfonthulling,Frustratietolerantie,-0.0202987745892827
425,Zelfontwikkeling,Frustratietolerantie,0.4232296000942185
426,Zelfvertoon,Frustratietolerantie,0.023647581049535786
427,Zelfvertrouwen,Frustratietolerantie,0.4078946989930437
428,Zorgzaamheid,Frustratietolerantie,0.07450021731234592
429,Incasseringsvermogen,Hartelijkheid,0.48624864323097156
430,Nauwkeurigheid,Hartelijkheid,0.4324813689037291
431,Onafhankelijkheid,Hartelijkheid,-0.220576591344374
432,Ordelijkheid,Hartelijkheid,0.41288328190536416
433,Originaliteit,Hartelijkheid,0.030666611692763447
434,Positivisme,Hartelijkheid,0.5979748983406824
435,Regelmaat,Hartelijkheid,0.05219723075224962
436,Sociaal Ontspannen,Hartelijkheid,0.8030126507528237
437,Status,Hartelijkheid,0.3569168039378939
438,Variatiebehoefte,Hartelijkheid,0.6104862475010283
439,Vertrouwen,Hartelijkheid,0.4468794302238608
440,Volharding,Hartelijkheid,0.5659425281746348
441,Weloverwogen,Hartelijkheid,0.11503660734527164
442,Zelfonthulling,Hartelijkheid,0.3299238432517971
443,Zelfontwikkeling,Hartelijkheid,0.4682223404293581
444,Zelfvertoon,Hartelijkheid,0.6344842512508335
445,Zelfvertrouwen,Hartelijkheid,0.7679437285993185
446,Zorgzaamheid,Hartelijkheid,0.4417333436267995
447,Nauwkeurigheid,Incasseringsvermogen,0.028404520083923208
448,Onafhankelijkheid,Incasseringsvermogen,-0.04823563746015555
449,Ordelijkheid,Incasseringsvermogen,-0.14606603361971218
450,Originaliteit,Incasseringsvermogen,0.22029203452014537
451,Positivisme,Incasseringsvermogen,0.6349350928778895
452,Regelmaat,Incasseringsvermogen,-0.09452232370486076
453,Sociaal Ontspannen,Incasseringsvermogen,0.2873495496504472
454,Status,Incasseringsvermogen,0.28283793637720017
455,Variatiebehoefte,Incasseringsvermogen,0.3277782567813487
456,Vertrouwen,Incasseringsvermogen,0.22066140819373123
457,Volharding,Incasseringsvermogen,0.5938669571240532
458,Weloverwogen,Incasseringsvermogen,0.2038340735589525
459,Zelfonthulling,Incasseringsvermogen,0.12537589867141968
460,Zelfontwikkeling,Incasseringsvermogen,0.4073398223506323
461,Zelfvertoon,Incasseringsvermogen,0.2999533442193999
462,Zelfvertrouwen,Incasseringsvermogen,0.5778594535597817
463,Zorgzaamheid,Incasseringsvermogen,0.3224026864551996
464,Onafhankelijkheid,Nauwkeurigheid,-0.030456697718875828
465,Ordelijkheid,Nauwkeurigheid,0.5553034244033529
466,Originaliteit,Nauwkeurigheid,-0.05764873750126197
467,Positivisme,Nauwkeurigheid,0.1980985144833376
468,Regelmaat,Nauwkeurigheid,-0.12270156734998428
469,Sociaal Ontspannen,Nauwkeurigheid,0.31795657320431087
470,Status,Nauwkeurigheid,-0.0101821978754828
471,Variatiebehoefte,Nauwkeurigheid,0.26495454816468805
472,Vertrouwen,Nauwkeurigheid,-0.28320696834389525
473,Volharding,Nauwkeurigheid,0.3765395087891494
474,Weloverwogen,Nauwkeurigheid,0.3246059581734324
475,Zelfonthulling,Nauwkeurigheid,-0.019022927792306736
476,Zelfontwikkeling,Nauwkeurigheid,0.17204404891550543
477,Zelfvertoon,Nauwkeurigheid,0.1188758798625125
478,Zelfvertrouwen,Nauwkeurigheid,0.3259498199078995
479,Zorgzaamheid,Nauwkeurigheid,0.02592321073044034
480,Ordelijkheid,Onafhankelijkheid,-0.022093507855225476
481,Originaliteit,Onafhankelijkheid,0.18599177065365682
482,Positivisme,Onafhankelijkheid,-0.11717124559580984
483,Regelmaat,Onafhankelijkheid,0.16247123641796846
484,Sociaal Ontspannen,Onafhankelijkheid,-0.08772005549493213
485,Status,Onafhankelijkheid,-0.06821369784907143
486,Variatiebehoefte,Onafhankelijkheid,-0.22114201019392468
487,Vertrouwen,Onafhankelijkheid,-0.42781022468528473
488,Volharding,Onafhankelijkheid,-0.014571953438246106
489,Weloverwogen,Onafhankelijkheid,0.2860755215683729
490,Zelfonthulling,Onafhankelijkheid,0.023662131800868385
491,Zelfontwikkeling,Onafhankelijkheid,-0.10327973631606512
492,Zelfvertoon,Onafhankelijkheid,0.06864579602258301
493,Zelfvertrouwen,Onafhankelijkheid,0.19632082599123246
494,Zorgzaamheid,Onafhankelijkheid,-0.20208919802197148
495,Originaliteit,Ordelijkheid,-0.011099093233204592
496,Positivisme,Ordelijkheid,-0.03816945651301363
497,Regelmaat,Ordelijkheid,-0.23811257467112218
498,Sociaal Ontspannen,Ordelijkheid,0.4041387440324871
499,Status,Ordelijkheid,0.31266521138922887
500,Variatiebehoefte,Ordelijkheid,0.42865751558288284
501,Vertrouwen,Ordelijkheid,-0.26256331862021326
502,Volharding,Ordelijkheid,0.39978244464815194
