,Group 1,Group 2,Correlation
125,Frustratietolerantie,Zelfontwikkeling,0.5836671670012329
126,Frustratietolerantie,Zelfvertoon,0.2530148302621526
127,Frustratietolerantie,Zelfvertrouwen,0.5192711929979994
128,Frustratietolerantie,Zorgzaamheid,0.47591483297783105
129,Hartelijkheid,Incasseringsvermogen,0.6159372460501836
130,Hartelijkheid,Nauwkeurigheid,0.23349372111181185
131,Hartelijkheid,Onafhankelijkheid,-0.38089393402799426
132,Hartelijkheid,Ordelijkheid,0.48897658317337994
133,Hartelijkheid,Originaliteit,0.1312783769284469
134,Hartelijkheid,Positivisme,0.8191876265852219
135,Hartelijkheid,Regelmaat,-0.3139573086084288
136,Hartelijkheid,Sociaal Ontspannen,0.8694024656010114
137,Hartelijkheid,Status,0.37873543247101116
138,Hartelijkheid,Variatiebehoefte,0.6137123196567275
139,Hartelijkheid,Vertrouwen,0.4944087174692545
140,Hartelijkheid,Volharding,0.6291037175145551
141,Hartelijkheid,Weloverwogen,0.08052836328180349
142,Hartelijkheid,Zelfonthulling,0.276402284905342
143,Hartelijkheid,Zelfontwikkeling,0.5454638832251376
144,Hartelijkheid,Zelfvertoon,0.6237917205288936
145,Hartelijkheid,Zelfvertrouwen,0.7807573371829697
146,Hartelijkheid,Zorgzaamheid,0.6752899609141907
147,Incasseringsvermogen,Nauwkeurigheid,-0.04868651837642154
148,Incasseringsvermogen,Onafhankelijkheid,-0.12236071610936522
149,Incasseringsvermogen,Ordelijkheid,-0.05608274782315871
150,Incasseringsvermogen,Originaliteit,0.5167574643089095
151,Incasseringsvermogen,Positivisme,0.5713909725363823
152,Incasseringsvermogen,Regelmaat,-0.25257262401261066
153,Incasseringsvermogen,Sociaal Ontspannen,0.5485096281108056
154,Incasseringsvermogen,Status,0.29158648095619405
155,Incasseringsvermogen,Variatiebehoefte,0.4833362852352488
156,Incasseringsvermogen,Vertrouwen,0.26015403236454543
157,Incasseringsvermogen,Volharding,0.605440142836405
158,Incasseringsvermogen,Weloverwogen,0.3524796041876864
159,Incasseringsvermogen,Zelfonthulling,0.17386603740439205
160,Incasseringsvermogen,Zelfontwikkeling,0.4971880610756324
161,Incasseringsvermogen,Zelfvertoon,0.46366114650604034
162,Incasseringsvermogen,Zelfvertrouwen,0.7222540530701154
163,Incasseringsvermogen,Zorgzaamheid,0.37502582109520805
164,Nauwkeurigheid,Onafhankelijkheid,0.08779255348695619
165,Nauwkeurigheid,Ordelijkheid,0.5034364665596534
166,Nauwkeurigheid,Originaliteit,-0.13382968351398714
167,Nauwkeurigheid,Positivisme,0.3238443277758315
168,Nauwkeurigheid,Regelmaat,-0.04591622855140944
169,Nauwkeurigheid,Sociaal Ontspannen,0.05391056014884908
170,Nauwkeurigheid,Status,-0.09071372730741235
171,Nauwkeurigheid,Variatiebehoefte,0.04664026385059212
172,Nauwkeurigheid,Vertrouwen,-0.39613083199024196
173,Nauwkeurigheid,Volharding,0.5314910710639358
174,Nauwkeurigheid,Weloverwogen,0.6613933356088738
175,Nauwkeurigheid,Zelfonthulling,-0.18279192495338045
176,Nauwkeurigheid,Zelfontwikkeling,0.20532507263375727
177,Nauwkeurigheid,Zelfvertoon,-0.02461762282453205
178,Nauwkeurigheid,Zelfvertrouwen,0.3312735849058851
179,Nauwkeurigheid,Zorgzaamheid,0.2869788366741311
180,Onafhankelijkheid,Ordelijkheid,0.14007426372271542
181,Onafhankelijkheid,Originaliteit,0.30915860504452475
182,Onafhankelijkheid,Positivisme,-0.31512452504835164
183,Onafhankelijkheid,Regelmaat,0.11995638742360046
184,Onafhankelijkheid,Sociaal Ontspannen,-0.027242810349000522
185,Onafhankelijkheid,Status,-0.1707008007342934
186,Onafhankelijkheid,Variatiebehoefte,-0.261733259657474
187,Onafhankelijkheid,Vertrouwen,-0.5021153702082148
188,Onafhankelijkheid,Volharding,-0.41023474076528027
189,Onafhankelijkheid,Weloverwogen,0.3077462135254234
190,Onafhankelijkheid,Zelfonthulling,-0.18315560383098548
191,Onafhankelijkheid,Zelfontwikkeling,-0.403644017730414
192,Onafhankelijkheid,Zelfvertoon,0.20977558247282005
193,Onafhankelijkheid,Zelfvertrouwen,-0.1272760387523825
194,Onafhankelijkheid,Zorgzaamheid,-0.5444888997008077
195,Ordelijkheid,Originaliteit,0.05930280709415325
196,Ordelijkheid,Positivisme,0.4386370014233689
197,Ordelijkheid,Regelmaat,-0.13155581387956258
198,Ordelijkheid,Sociaal Ontspannen,0.529384770277317
199,Ordelijkheid,Status,0.3734037058185065
200,Ordelijkheid,Variatiebehoefte,0.3195852347922035
201,Ordelijkheid,Vertrouwen,-0.2097039574485913
202,Ordelijkheid,Volharding,0.6756202313615537
203,Ordelijkheid,Weloverwogen,0.6419082523199887
204,Ordelijkheid,Zelfonthulling,-0.3435260011508941
205,Ordelijkheid,Zelfontwikkeling,0.054370135152465214
206,Ordelijkheid,Zelfvertoon,-0.06096891883336954
207,Ordelijkheid,Zelfvertrouwen,0.2648116757501371
208,Ordelijkheid,Zorgzaamheid,0.32022510770934426
209,Originaliteit,Positivisme,0.2722490057372197
210,Originaliteit,Regelmaat,-0.1788614505015472
211,Originaliteit,Sociaal Ontspannen,0.44614326269529225
212,Originaliteit,Status,0.14501823028449193
213,Originaliteit,Variatiebehoefte,0.580153929024879
214,Originaliteit,Vertrouwen,0.0258166887571028
215,Originaliteit,Volharding,0.06348119555628247
216,Originaliteit,Weloverwogen,0.5025098035423654
217,Originaliteit,Zelfonthulling,-0.34770281550970644
218,Originaliteit,Zelfontwikkeling,0.04714371473281363
219,Originaliteit,Zelfvertoon,0.09699285971614992
220,Originaliteit,Zelfvertrouwen,0.4001575930845262
221,Originaliteit,Zorgzaamheid,0.15106961358394885
222,Positivisme,Regelmaat,-0.2648277528202765
223,Positivisme,Sociaal Ontspannen,0.6021540628989451
224,Positivisme,Status,0.2349468024894146
225,Positivisme,Variatiebehoefte,0.6900779785229353
226,Positivisme,Vertrouwen,0.6494872896528837
227,Positivisme,Volharding,0.7104123111947079
228,Positivisme,Weloverwogen,0.42014414608667494
229,Positivisme,Zelfonthulling,0.13070127474990836
230,Positivisme,Zelfontwikkeling,0.74003559352524
231,Positivisme,Zelfvertoon,0.35409029810166565
232,Positivisme,Zelfvertrouwen,0.6397430328157188
233,Positivisme,Zorgzaamheid,0.4187578992049615
234,Regelmaat,Sociaal Ontspannen,-0.4497256747893424
235,Regelmaat,Status,-0.4377274187165135
236,Regelmaat,Variatiebehoefte,-0.577439018910452
237,Regelmaat,Vertrouwen,-0.20929398272391772
238,Regelmaat,Volharding,-0.3447932668178472
239,Regelmaat,Weloverwogen,-0.24661583787673566
240,Regelmaat,Zelfonthulling,-0.27972488120841493
241,Regelmaat,Zelfontwikkeling,-0.3520096235741086
242,Regelmaat,Zelfvertoon,0.15282235522099566
243,Regelmaat,Zelfvertrouwen,-0.382477188394993
244,Regelmaat,Zorgzaamheid,-0.12076506642378977
245,Sociaal Ontspannen,Status,0.3035963449872078
246,Sociaal Ontspannen,Variatiebehoefte,0.5998232904570849
247,Sociaal Ontspannen,Vertrouwen,0.33087938018892443
248,Sociaal Ontspannen,Volharding,0.49551274525286954
249,Sociaal Ontspannen,Weloverwogen,0.402181778406511
250,Sociaal Ontspannen,Zelfonthulling,0.31685724377329755
251,Sociaal Ontspannen,Zelfontwikkeling,0.3512391215709682
252,Sociaal Ontspannen,Zelfvertoon,0.6446002910028089
253,Sociaal Ontspannen,Zelfvertrouwen,0.5493588706505148
254,Sociaal Ontspannen,Zorgzaamheid,0.3615540360352085
255,Status,Variatiebehoefte,0.49843252849714687
256,Status,Vertrouwen,0.19712844128230453
257,Status,Volharding,0.4104852841432547
258,Status,Weloverwogen,0.40860525981600343
259,Status,Zelfonthulling,0.044008143629195744
260,Status,Zelfontwikkeling,0.38647594230794674
261,Status,Zelfvertoon,0.1043127092874091
262,Status,Zelfvertrouwen,0.03894360031291989
263,Status,Zorgzaamheid,-0.1849133882796174
264,Variatiebehoefte,Vertrouwen,0.5107045532188916
265,Variatiebehoefte,Volharding,0.707647084146709
266,Variatiebehoefte,Weloverwogen,0.19608994966038013
267,Variatiebehoefte,Zelfonthulling,0.04119122618388907
268,Variatiebehoefte,Zelfontwikkeling,0.6212292329679685
269,Variatiebehoefte,Zelfvertoon,0.1403916471762415
270,Variatiebehoefte,Zelfvertrouwen,0.5809394613021711
271,Variatiebehoefte,Zorgzaamheid,0.46140537528884296
272,Vertrouwen,Volharding,0.41731458159234075
273,Vertrouwen,Weloverwogen,-0.41556937748381517
274,Vertrouwen,Zelfonthulling,0.48258408408324127
275,Vertrouwen,Zelfontwikkeling,0.5261074309405623
276,Vertrouwen,Zelfvertoon,-0.019031227316797766
277,Vertrouwen,Zelfvertrouwen,-0.021053629994540732
278,Vertrouwen,Zorgzaamheid,-0.048389194859691544
279,Volharding,Weloverwogen,0.37533477120590697
280,Volharding,Zelfonthulling,-0.1682479039105182
281,Volharding,Zelfontwikkeling,0.5953101381498065
282,Volharding,Zelfvertoon,0.37927781720111836
283,Volharding,Zelfvertrouwen,0.6789128525363995
284,Volharding,Zorgzaamheid,0.5187351580427795
285,Weloverwogen,Zelfonthulling,-0.13818689588256836
286,Weloverwogen,Zelfontwikkeling,0.3111225788167829
287,Weloverwogen,Zelfvertoon,-0.06379431798534262
288,Weloverwogen,Zelfvertrouwen,0.4849715794965527
289,Weloverwogen,Zorgzaamheid,0.1532385140779272
290,Zelfonthulling,Zelfontwikkeling,0.07137670188687999
291,Zelfonthulling,Zelfvertoon,0.1200716134428486
292,Zelfonthulling,Zelfvertrouwen,0.24340308848999012
293,Zelfonthulling,Zorgzaamheid,0.03672105410326928
294,Zelfontwikkeling,Zelfvertoon,0.32204340739490145
295,Zelfontwikkeling,Zelfvertrouwen,0.40932438566826523
296,Zelfontwikkeling,Zorgzaamheid,0.47993420693713884
297,Zelfvertoon,Zelfvertrouwen,0.5043049733171535
298,Zelfvertoon,Zorgzaamheid,0.3947809423083479
299,Zelfvertrouwen,Zorgzaamheid,0.6911877557414385
300,Conformisme,Competitie,0.3452612025890616
301,Contactbehoefte,Competitie,0.2224204378062678
302,Dominantie,Competitie,0.22218663252797466
303,Energie,Competitie,0.588333974322547
304,Frustratietolerantie,Competitie,0.445143326314817
305,Hartelijkheid,Competitie,0.4822382070311694
306,Incasseringsvermogen,Competitie,0.129626108134852
307,Nauwkeurigheid,Competitie,0.5522431490360104
308,Onafhankelijkheid,Competitie,-0.06709370881091742
309,Ordelijkheid,Competitie,0.5358834499310281
310,Originaliteit,Competitie,0.12181142764120505
311,Positivisme,Competitie,0.506501760123238
312,Regelmaat,Competitie,0.05487592690881044
313,Sociaal Ontspannen,Competitie,0.3865548303423068
314,Status,Competitie,0.585236046527935
315,Variatiebehoefte,Competitie,0.34265274903703863
316,Vertrouwen,Competitie,0.015178926821148252
317,Volharding,Competitie,0.4555376695397405
318,Weloverwogen,Competitie,0.20066416332413978
319,Zelfonthulling,Competitie,-0.5329794604413863
320,Zelfontwikkeling,Competitie,0.23710909914093067
321,Zelfvertoon,Competitie,0.271393923494499
322,Zelfvertrouwen,Competitie,0.2365689474849831
323,Zorgzaamheid,Competitie,0.10249622080229072
324,Contactbehoefte,Conformisme,0.22577720678311666
325,Dominantie,Conformisme,0.01189715644354497
326,Energie,Conformisme,0.42300359994310166
327,Frustratietolerantie,Conformisme,0.6525282395791585
328,Hartelijkheid,Conformisme,0.5890383127065382
329,Incasseringsvermogen,Conformisme,0.41515284546627307
330,Nauwkeurigheid,Conformisme,0.2659489427040307
331,Onafhankelijkheid,Conformisme,-0.6108006421087137
332,Ordelijkheid,Conformisme,0.156187946127077
333,Originaliteit,Conformisme,-0.021383554499962428
334,Positivisme,Conformisme,0.6691858244715858
335,Regelmaat,Conformisme,-0.07358816435359251
336,Sociaal Ontspannen,Conformisme,0.2833793594154207
337,Status,Conformisme,0.38620789851444237
338,Variatiebehoefte,Conformisme,0.384450090938655
339,Vertrouwen,Conformisme,0.37676841431469554
340,Volharding,Conformisme,0.4997804181707851
341,Weloverwogen,Conformisme,0.19125921305936244
342,Zelfonthulling,Conformisme,0.11476717210243591
343,Zelfontwikkeling,Conformisme,0.3825470575147714
344,Zelfvertoon,Conformisme,-0.0053927361309409555
345,Zelfvertrouwen,Conformisme,0.2965202233520255
346,Zorgzaamheid,Conformisme,0.3303141475593793
347,Dominantie,Contactbehoefte,0.4817625273341243
348,Energie,Contactbehoefte,0.6919785866576739
349,Frustratietolerantie,Contactbehoefte,0.2271684498057685
350,Hartelijkheid,Contactbehoefte,0.7418228672623224
351,Incasseringsvermogen,Contactbehoefte,0.2141764684390597
352,Nauwkeurigheid,Contactbehoefte,0.016177528841526338
353,Onafhankelijkheid,Contactbehoefte,-0.2936017116188225
354,Ordelijkheid,Contactbehoefte,0.4533198148378556
355,Originaliteit,Contactbehoefte,-0.001201437201819428
356,Positivisme,Contactbehoefte,0.4770494636469699
357,Regelmaat,Contactbehoefte,-0.2590235189306047
358,Sociaal Ontspannen,Contactbehoefte,0.6781848591259867
359,Status,Contactbehoefte,0.3756293856271316
360,Variatiebehoefte,Contactbehoefte,0.5452986300198901
361,Vertrouwen,Contactbehoefte,0.31146803645223403
362,Volharding,Contactbehoefte,0.3855176431903074
363,Weloverwogen,Contactbehoefte,0.02804228224858032
364,Zelfonthulling,Contactbehoefte,0.21285833706875387
365,Zelfontwikkeling,Contactbehoefte,0.1339300661921158
366,Zelfvertoon,Contactbehoefte,0.46181417129540137
367,Zelfvertrouwen,Contactbehoefte,0.46462542818433084
368,Zorgzaamheid,Contactbehoefte,0.5451146786168626
369,Energie,Dominantie,0.5085629846661285
370,Frustratietolerantie,Dominantie,0.25887923321489076
371,Hartelijkheid,Dominantie,0.5084518016022346
372,Incasseringsvermogen,Dominantie,0.5622278005486913
373,Nauwkeurigheid,Dominantie,-0.1871376804302178
374,Onafhankelijkheid,Dominantie,0.4638137835360011
375,Ordelijkheid,Dominantie,0.08453017609750692
376,Originaliteit,Dominantie,0.27466203886865326
377,Positivisme,Dominantie,0.275648002920868
378,Regelmaat,Dominantie,-0.25339092476768754
379,Sociaal Ontspannen,Dominantie,0.629193398666369
380,Status,Dominantie,0.16990534973582339
381,Variatiebehoefte,Dominantie,0.5434953992494088
382,Vertrouwen,Dominantie,-0.011480242749785992
383,Volharding,Dominantie,0.32444719801168886
384,Weloverwogen,Dominantie,-0.13224335577160723
385,Zelfonthulling,Dominantie,0.054104744459296965
386,Zelfontwikkeling,Dominantie,-0.0426780633570583
387,Zelfvertoon,Dominantie,0.8131510266239971
388,Zelfvertrouwen,Dominantie,0.6545835987316944
389,Zorgzaamheid,Dominantie,0.171893333679948
390,Frustratietolerantie,Energie,0.6876637213811533
391,Hartelijkheid,Energie,0.8239835306227485
392,Incasseringsvermogen,Energie,0.4552934471601021
393,Nauwkeurigheid,Energie,0.4362379507997623
394,Onafhankelijkheid,Energie,-0.02734354796953286
395,Ordelijkheid,Energie,0.6824933109172632
396,Originaliteit,Energie,0.29983680006964414
397,Positivisme,Energie,0.7012377316770769
398,Regelmaat,Energie,-0.25797365407326267
399,Sociaal Ontspannen,Energie,0.7541988608102069
400,Status,Energie,0.4486792999443776
401,Variatiebehoefte,Energie,0.6996202863874397
402,Vertrouwen,Energie,0.40555817905732655
403,Volharding,Energie,0.7204819111200211
404,Weloverwogen,Energie,0.42790089421065375
405,Zelfonthulling,Energie,0.04237512427537275
406,Zelfontwikkeling,Energie,0.6041058247880655
407,Zelfvertoon,Energie,0.4287093036637403
408,Zelfvertrouwen,Energie,0.6221358242094801
409,Zorgzaamheid,Energie,0.5450569903321106
410,Hartelijkheid,Frustratietolerantie,0.6948886400567097
411,Incasseringsvermogen,Frustratietolerantie,0.6062241715462847
412,Nauwkeurigheid,Frustratietolerantie,0.45665577846711913
413,Onafhankelijkheid,Frustratietolerantie,-0.1938767768641518
414,Ordelijkheid,Frustratietolerantie,0.3492677365678499
415,Originaliteit,Frustratietolerantie,0.4760253313348483
416,Positivisme,Frustratietolerantie,0.7759042116084316
417,Regelmaat,Frustratietolerantie,-0.20221398138741273
418,Sociaal Ontspannen,Frustratietolerantie,0.5419490000232088
419,Status,Frustratietolerantie,0.2512690551498932
420,Variatiebehoefte,Frustratietolerantie,0.5956913049903628
421,Vertrouwen,Frustratietolerantie,0.40079768278181366
422,Volharding,Frustratietolerantie,0.5478012476223032
423,Weloverwogen,Frustratietolerantie,0.5554920598635309
424,Zelfonthulling,Frustratietolerantie,0.20664981189730483
425,Zelfontwikkeling,Frustratietolerantie,0.5836671670012329
426,Zelfvertoon,Frustratietolerantie,0.2530148302621526
427,Zelfvertrouwen,Frustratietolerantie,0.5192711929979994
428,Zorgzaamheid,Frustratietolerantie,0.47591483297783105
429,Incasseringsvermogen,Hartelijkheid,0.6159372460501836
430,Nauwkeurigheid,Hartelijkheid,0.23349372111181185
431,Onafhankelijkheid,Hartelijkheid,-0.38089393402799426
432,Ordelijkheid,Hartelijkheid,0.48897658317337994
433,Originaliteit,Hartelijkheid,0.1312783769284469
434,Positivisme,Hartelijkheid,0.8191876265852219
435,Regelmaat,Hartelijkheid,-0.3139573086084288
436,Sociaal Ontspannen,Hartelijkheid,0.8694024656010114
437,Status,Hartelijkheid,0.37873543247101116
438,Variatiebehoefte,Hartelijkheid,0.6137123196567275
439,Vertrouwen,Hartelijkheid,0.4944087174692545
440,Volharding,Hartelijkheid,0.6291037175145551
441,Weloverwogen,Hartelijkheid,0.08052836328180349
442,Zelfonthulling,Hartelijkheid,0.276402284905342
443,Zelfontwikkeling,Hartelijkheid,0.5454638832251376
444,Zelfvertoon,Hartelijkheid,0.6237917205288936
445,Zelfvertrouwen,Hartelijkheid,0.7807573371829697
446,Zorgzaamheid,Hartelijkheid,0.6752899609141907
447,Nauwkeurigheid,Incasseringsvermogen,-0.04868651837642154
448,Onafhankelijkheid,Incasseringsvermogen,-0.12236071610936522
449,Ordelijkheid,Incasseringsvermogen,-0.05608274782315871
450,Originaliteit,Incasseringsvermogen,0.5167574643089095
451,Positivisme,Incasseringsvermogen,0.5713909725363823
452,Regelmaat,Incasseringsvermogen,-0.25257262401261066
453,Sociaal Ontspannen,Incasseringsvermogen,0.5485096281108056
454,Status,Incasseringsvermogen,0.29158648095619405
455,Variatiebehoefte,Incasseringsvermogen,0.4833362852352488
456,Vertrouwen,Incasseringsvermogen,0.26015403236454543
457,Volharding,Incasseringsvermogen,0.605440142836405
458,Weloverwogen,Incasseringsvermogen,0.3524796041876864
459,Zelfonthulling,Incasseringsvermogen,0.17386603740439205
460,Zelfontwikkeling,Incasseringsvermogen,0.4971880610756324
461,Zelfvertoon,Incasseringsvermogen,0.46366114650604034
462,Zelfvertrouwen,Incasseringsvermogen,0.7222540530701154
463,Zorgzaamheid,Incasseringsvermogen,0.37502582109520805
464,Onafhankelijkheid,Nauwkeurigheid,0.08779255348695619
465,Ordelijkheid,Nauwkeurigheid,0.5034364665596534
466,Originaliteit,Nauwkeurigheid,-0.13382968351398714
467,Positivisme,Nauwkeurigheid,0.3238443277758315
468,Regelmaat,Nauwkeurigheid,-0.04591622855140944
469,Sociaal Ontspannen,Nauwkeurigheid,0.05391056014884908
470,Status,Nauwkeurigheid,-0.09071372730741235
471,Variatiebehoefte,Nauwkeurigheid,0.04664026385059212
472,Vertrouwen,Nauwkeurigheid,-0.39613083199024196
473,Volharding,Nauwkeurigheid,0.5314910710639358
474,Weloverwogen,Nauwkeurigheid,0.6613933356088738
475,Zelfonthulling,Nauwkeurigheid,-0.18279192495338045
476,Zelfontwikkeling,Nauwkeurigheid,0.20532507263375727
477,Zelfvertoon,Nauwkeurigheid,-0.02461762282453205
478,Zelfvertrouwen,Nauwkeurigheid,0.3312735849058851
479,Zorgzaamheid,Nauwkeurigheid,0.2869788366741311
480,Ordelijkheid,Onafhankelijkheid,0.14007426372271542
481,Originaliteit,Onafhankelijkheid,0.30915860504452475
482,Positivisme,Onafhankelijkheid,-0.31512452504835164
483,Regelmaat,Onafhankelijkheid,0.11995638742360046
484,Sociaal Ontspannen,Onafhankelijkheid,-0.027242810349000522
485,Status,Onafhankelijkheid,-0.1707008007342934
486,Variatiebehoefte,Onafhankelijkheid,-0.261733259657474
487,Vertrouwen,Onafhankelijkheid,-0.5021153702082148
488,Volharding,Onafhankelijkheid,-0.41023474076528027
489,Weloverwogen,Onafhankelijkheid,0.3077462135254234
490,Zelfonthulling,Onafhankelijkheid,-0.18315560383098548
491,Zelfontwikkeling,Onafhankelijkheid,-0.403644017730414
492,Zelfvertoon,Onafhankelijkheid,0.20977558247282005
493,Zelfvertrouwen,Onafhankelijkheid,-0.1272760387523825
494,Zorgzaamheid,Onafhankelijkheid,-0.5444888997008077
495,Originaliteit,Ordelijkheid,0.05930280709415325
496,Positivisme,Ordelijkheid,0.4386370014233689
497,Regelmaat,Ordelijkheid,-0.13155581387956258
498,Sociaal Ontspannen,Ordelijkheid,0.529384770277317
499,Status,Ordelijkheid,0.3734037058185065
500,Variatiebehoefte,Ordelijkheid,0.3195852347922035
501,Vertrouwen,Ordelijkheid,-0.2097039574485913
502,Volharding,Ordelijkheid,0.6756202313615537
503,Weloverwogen,Ordelijkheid,0.6419082523199887
