,excluded_id,group1,group2,correlation_excluded,correlation_all,correlation_difference,stdev,threshold
286,980717fa-cb0e-5995-a07f-d7eabf81f302,Aansturen van groepen,Kwaliteitsgerichtheid,0.6386382184826842,0.5374264549895659,-0.10121176349311833,0.03793009956970288,0.07586019913940575
301,a5bc65f4-cbe4-5303-9ac4-0a97089e3ec2,Aansturen van groepen,Leerbereidheid,0.5967571948143524,0.4294918810209214,-0.16726531379343101,0.04760629567955589,0.09521259135911178
336,980717fa-cb0e-5995-a07f-d7eabf81f302,Aansturen van groepen,Nauwkeurigheid,0.6381182508436763,0.5460871240487727,-0.09203112679490366,0.035666809231298086,0.07133361846259617
351,a5bc65f4-cbe4-5303-9ac4-0a97089e3ec2,Aansturen van groepen,Onderhandelen,0.8443377698301857,0.8122229254370014,-0.03211484439318435,0.015271858856051897,0.030543717712103794
355,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van groepen,Onderhandelen,0.770396028669212,0.8122229254370014,0.04182689676778939,0.015271858856051897,0.030543717712103794
382,6d5cecd8-e3c3-524b-88b3-ed62a8d52f88,Aansturen van groepen,Ondernemerschap,0.8784910242264843,0.8449443993577278,-0.03354662486875648,0.011971158374573913,0.023942316749147825
408,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Aansturen van groepen,Optreden,0.7243862594690027,0.7561228404267764,0.03173658095777365,0.015390626809573687,0.030781253619147374
428,eb695653-6a34-557a-aa9b-90a16a666a9b,Aansturen van groepen,Organisatiesensitiviteit,0.259261506219202,0.3530928341356567,0.09383132791645465,0.037083925549427334,0.07416785109885467
432,6d5cecd8-e3c3-524b-88b3-ed62a8d52f88,Aansturen van groepen,Organisatiesensitiviteit,0.44208246698084813,0.3530928341356567,-0.08898963284519146,0.037083925549427334,0.07416785109885467
454,24e2d531-6fab-5f5b-9282-a488302c6547,Aansturen van groepen,Overtuigingskracht,0.7182809507518865,0.6734077575073497,-0.04487319324453676,0.02232606162982109,0.04465212325964218
455,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van groepen,Overtuigingskracht,0.6168359965260354,0.6734077575073497,0.056571760981314334,0.02232606162982109,0.04465212325964218
476,a5bc65f4-cbe4-5303-9ac4-0a97089e3ec2,Aansturen van groepen,Plannen en organiseren,0.7881273210605303,0.7451466165166022,-0.042980704543928105,0.018301624563174527,0.036603249126349054
480,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van groepen,Plannen en organiseren,0.7080415425220493,0.7451466165166022,0.03710507399455287,0.018301624563174527,0.036603249126349054
486,980717fa-cb0e-5995-a07f-d7eabf81f302,Aansturen van groepen,Plannen en organiseren,0.7831336525456964,0.7451466165166022,-0.03798703602909426,0.018301624563174527,0.036603249126349054
498,230154a9-def4-5404-a86e-ec8626ee4c95,Aansturen van groepen,Plannen en organiseren,0.707670210083291,0.7451466165166022,0.03747640643331118,0.018301624563174527,0.036603249126349054
507,6d5cecd8-e3c3-524b-88b3-ed62a8d52f88,Aansturen van groepen,Relatiebeheer,0.7991049078337009,0.730502235967101,-0.06860267186659996,0.021891773745843265,0.04378354749168653
526,a5bc65f4-cbe4-5303-9ac4-0a97089e3ec2,Aansturen van groepen,Resultaatgerichtheid,0.8372526806314442,0.7856956789357473,-0.05155700169569688,0.018367028885042228,0.036734057770084455
548,230154a9-def4-5404-a86e-ec8626ee4c95,Aansturen van groepen,Resultaatgerichtheid,0.7466407617610871,0.7856956789357473,0.03905491717466025,0.018367028885042228,0.036734057770084455
553,eb695653-6a34-557a-aa9b-90a16a666a9b,Aansturen van groepen,Samenwerking,0.4321285873426617,0.4955917466877617,0.0634631593451,0.02781863629449064,0.05563727258898128
557,6d5cecd8-e3c3-524b-88b3-ed62a8d52f88,Aansturen van groepen,Samenwerking,0.5610194015629023,0.4955917466877617,-0.06542765487514063,0.02781863629449064,0.05563727258898128
578,eb695653-6a34-557a-aa9b-90a16a666a9b,Aansturen van groepen,Sensitiviteit,0.35382831896791245,0.43664665783867773,0.08281833887076528,0.03523775174088756,0.07047550348177511
582,6d5cecd8-e3c3-524b-88b3-ed62a8d52f88,Aansturen van groepen,Sensitiviteit,0.5491953208257677,0.43664665783867773,-0.11254866298708999,0.03523775174088756,0.07047550348177511
607,6d5cecd8-e3c3-524b-88b3-ed62a8d52f88,Aansturen van groepen,Sociabiliteit,0.738229534650157,0.6538688421893399,-0.08436069246081701,0.02430505067752511,0.04861010135505022
632,6d5cecd8-e3c3-524b-88b3-ed62a8d52f88,Aansturen van groepen,Stressbestendigheid,0.762260415811911,0.7096532496194475,-0.05260716619246342,0.021584393162395132,0.043168786324790265
655,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van groepen,Voortgangscontrole,0.7836398356237725,0.8155302077905034,0.03189037216673096,0.011679314684092865,0.02335862936818573
679,24e2d531-6fab-5f5b-9282-a488302c6547,Aansturen van groepen,Zelfstandigheid,0.3474156203012155,0.26239748260556184,-0.08501813769565364,0.03664411788783997,0.07328823577567994
680,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van groepen,Zelfstandigheid,0.17121472281961794,0.26239748260556184,0.0911827597859439,0.03664411788783997,0.07328823577567994
705,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Ambitie,0.37852348182050066,0.4517566124411713,0.07323313062067066,0.03159870705410548,0.06319741410821096
708,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Aansturen van individuen,Ambitie,0.38587666997512626,0.4517566124411713,0.06587994246604506,0.03159870705410548,0.06319741410821096
730,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Assertiviteit,0.4271141899997672,0.5318353062974497,0.10472111629768249,0.03286734749510033,0.06573469499020065
735,645025be-9089-5afa-a2e1-5b77a6593f13,Aansturen van individuen,Assertiviteit,0.6018950851533248,0.5318353062974497,-0.07005977885587511,0.03286734749510033,0.06573469499020065
753,eb695653-6a34-557a-aa9b-90a16a666a9b,Aansturen van individuen,Besluitvaardigheid,0.5241823815648055,0.43292110609433204,-0.09126127547047341,0.0351670801413223,0.0703341602826446
758,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Aansturen van individuen,Besluitvaardigheid,0.35746413108670516,0.43292110609433204,0.07545697500762688,0.0351670801413223,0.0703341602826446
761,980717fa-cb0e-5995-a07f-d7eabf81f302,Aansturen van individuen,Besluitvaardigheid,0.35271806131221095,0.43292110609433204,0.08020304478212109,0.0351670801413223,0.0703341602826446
780,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Coachen van medewerkers,0.8411725567949291,0.8166560859136704,-0.024516470881258634,0.012203011138643432,0.024406022277286863
789,7080eb17-4d6c-516c-9cb2-70c2cfb220e8,Aansturen van individuen,Coachen van medewerkers,0.7892244189035529,0.8166560859136704,0.027431667010117566,0.012203011138643432,0.024406022277286863
811,980717fa-cb0e-5995-a07f-d7eabf81f302,Aansturen van individuen,Delegeren,0.496195828056261,0.5569841951432647,0.06078836708700369,0.028190368996398523,0.056380737992797046
829,24e2d531-6fab-5f5b-9282-a488302c6547,Aansturen van individuen,Doorzettingsvermogen,0.7722249833648647,0.7177846994435515,-0.05444028392131317,0.018273011971740704,0.03654602394348141
830,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Doorzettingsvermogen,0.6766083124853622,0.7177846994435515,0.04117638695818926,0.018273011971740704,0.03654602394348141
883,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Aansturen van individuen,Initiatief,0.8629862761234637,0.8846950128604268,0.021708736736963163,0.00878165722362904,0.01756331444725808
887,5e3ed26e-b8d0-53f5-be5a-38296109877d,Aansturen van individuen,Initiatief,0.9084925537513708,0.8846950128604268,-0.02379754089094399,0.00878165722362904,0.01756331444725808
904,24e2d531-6fab-5f5b-9282-a488302c6547,Aansturen van individuen,Inzet,0.7999511914391271,0.7576593541986956,-0.04229183724043151,0.013636450817554487,0.027272901635108975
929,24e2d531-6fab-5f5b-9282-a488302c6547,Aansturen van individuen,Klantoriëntatie,0.8369905523938178,0.8130002888953773,-0.023990263498440467,0.008863982979939147,0.017727965959878293
955,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Kwaliteitsgerichtheid,0.17135132444959336,0.28575358130998396,0.1144022568603906,0.050604105605374365,0.10120821121074873
961,980717fa-cb0e-5995-a07f-d7eabf81f302,Aansturen van individuen,Kwaliteitsgerichtheid,0.4116750241348754,0.28575358130998396,-0.12592144282489143,0.050604105605374365,0.10120821121074873
964,7080eb17-4d6c-516c-9cb2-70c2cfb220e8,Aansturen van individuen,Kwaliteitsgerichtheid,0.41167502413487533,0.28575358130998396,-0.12592144282489137,0.050604105605374365,0.10120821121074873
976,a5bc65f4-cbe4-5303-9ac4-0a97089e3ec2,Aansturen van individuen,Leerbereidheid,0.34005097547942664,0.27136713707700477,-0.06868383840242187,0.031100561979981844,0.06220112395996369
1005,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Nauwkeurigheid,0.1558077251130807,0.26537213824738326,0.10956441313430257,0.05157168590931783,0.10314337181863566
1011,980717fa-cb0e-5995-a07f-d7eabf81f302,Aansturen van individuen,Nauwkeurigheid,0.378218446777133,0.26537213824738326,-0.11284630852974975,0.05157168590931783,0.10314337181863566
1014,7080eb17-4d6c-516c-9cb2-70c2cfb220e8,Aansturen van individuen,Nauwkeurigheid,0.41268865778885,0.26537213824738326,-0.14731651954146674,0.05157168590931783,0.10314337181863566
1030,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Onderhandelen,0.7872592608101636,0.8254974771361401,0.03823821632597646,0.012458407526823262,0.024916815053646523
1058,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Aansturen van individuen,Ondernemerschap,0.8370070459146733,0.8637088653795536,0.02670181946488026,0.009819372678881907,0.019638745357763814
1073,230154a9-def4-5404-a86e-ec8626ee4c95,Aansturen van individuen,Ondernemerschap,0.8853730186305226,0.8637088653795536,-0.021664153250969043,0.009819372678881907,0.019638745357763814
1083,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Aansturen van individuen,Optreden,0.8836093882403724,0.9027179399145048,0.01910855167413239,0.007520474503705657,0.015040949007411314
1087,5e3ed26e-b8d0-53f5-be5a-38296109877d,Aansturen van individuen,Optreden,0.9183649032300408,0.9027179399145048,-0.015646963315536055,0.007520474503705657,0.015040949007411314
1108,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Aansturen van individuen,Organisatiesensitiviteit,0.5930266377368046,0.5136498624589912,-0.0793767752778134,0.02483760494400027,0.04967520988800054
1145,54607c72-f7f0-5106-874f-ff352975ea48,Aansturen van individuen,Overtuigingskracht,0.8857883868742301,0.8600070562846714,-0.02578133058955867,0.012652361877924357,0.025304723755848715
1155,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Plannen en organiseren,0.5745477526908878,0.6317421385025455,0.0571943858116577,0.026290524231422994,0.05258104846284599
1161,980717fa-cb0e-5995-a07f-d7eabf81f302,Aansturen van individuen,Plannen en organiseren,0.6945763235456809,0.6317421385025455,-0.06283418504313543,0.026290524231422994,0.05258104846284599
1164,7080eb17-4d6c-516c-9cb2-70c2cfb220e8,Aansturen van individuen,Plannen en organiseren,0.6984400385608455,0.6317421385025455,-0.06669790005830001,0.026290524231422994,0.05258104846284599
1183,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Aansturen van individuen,Relatiebeheer,0.8231764165893724,0.8528507441296042,0.029674327540231804,0.0094308139741398,0.0188616279482796
1205,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Resultaatgerichtheid,0.525344767760337,0.5791845789641757,0.05383981120383874,0.025682667950454086,0.05136533590090817
1214,7080eb17-4d6c-516c-9cb2-70c2cfb220e8,Aansturen van individuen,Resultaatgerichtheid,0.632675411012553,0.5791845789641757,-0.053490832048377235,0.025682667950454086,0.05136533590090817
1223,230154a9-def4-5404-a86e-ec8626ee4c95,Aansturen van individuen,Resultaatgerichtheid,0.6391136931730834,0.5791845789641757,-0.059929114208907674,0.025682667950454086,0.05136533590090817
1229,24e2d531-6fab-5f5b-9282-a488302c6547,Aansturen van individuen,Samenwerking,0.5879383680679111,0.5364916650077038,-0.051446703060207266,0.025392403123846552,0.050784806247693104
1255,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Sensitiviteit,0.6995171677489317,0.658017125816754,-0.04150004193217771,0.018262293743992422,0.036524587487984844
1280,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Sociabiliteit,0.8297383163176467,0.806934257028809,-0.022804059288837664,0.011105840884198094,0.022211681768396187
1304,24e2d531-6fab-5f5b-9282-a488302c6547,Aansturen van individuen,Stressbestendigheid,0.7810148721980001,0.7145640289705343,-0.06645084322746586,0.022949394960244673,0.04589878992048935
1308,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Aansturen van individuen,Stressbestendigheid,0.7775831723986841,0.7145640289705343,-0.06301914342814985,0.022949394960244673,0.04589878992048935
1330,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Voortgangscontrole,0.6286864720674743,0.6856456058795735,0.05695913381209916,0.023540970300161283,0.047081940600322565
1339,7080eb17-4d6c-516c-9cb2-70c2cfb220e8,Aansturen van individuen,Voortgangscontrole,0.7580195825308687,0.6856456058795735,-0.07237397665129519,0.023540970300161283,0.047081940600322565
1355,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Aansturen van individuen,Zelfstandigheid,0.16944120500598775,0.25951602587156325,0.0900748208655755,0.03684764674298109,0.07369529348596218
1360,645025be-9089-5afa-a2e1-5b77a6593f13,Aansturen van individuen,Zelfstandigheid,0.3481492676084181,0.25951602587156325,-0.08863324173685483,0.03684764674298109,0.07369529348596218
1368,6f169b8a-96c4-5c9c-8228-4bd081defe41,Aansturen van individuen,Zelfstandigheid,0.16387367399140956,0.25951602587156325,0.09564235188015369,0.03684764674298109,0.07369529348596218
1380,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Ambitie,Assertiviteit,0.07700979105026427,0.18741046608759254,0.11040067503732827,0.0411078141504605,0.082215628300921
1403,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Besluitvaardigheid,0.03289311057776748,-0.08085413696146321,-0.11374724753923068,0.044623820605723584,0.08924764121144717
1408,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Ambitie,Besluitvaardigheid,-0.18137905103773458,-0.08085413696146321,0.10052491407627137,0.044623820605723584,0.08924764121144717
1428,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Coachen van medewerkers,0.31877862070791924,0.4076505791795006,0.08887195847158136,0.03158972527367172,0.06317945054734345
1466,61369f33-c11d-5d29-80ed-d751b8246cd1,Ambitie,Delegeren,0.42566739226263317,0.32813549690968946,-0.09753189535294371,0.03497934904608673,0.06995869809217346
1484,3e44802d-3364-5f3a-af67-a038e335a656,Ambitie,Doorzettingsvermogen,0.8219075677355127,0.7381390075310288,-0.08376856020448387,0.024855330085726643,0.049710660171453286
1503,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Flexibiliteit,0.48055489796794215,0.5467410757916156,0.06618617782367342,0.024693085770674167,0.049386171541348334
1533,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Ambitie,Initiatief,0.3359933068105847,0.4077659393845937,0.07177263257400901,0.031823603859190815,0.06364720771838163
1546,fe1661b9-4971-54a3-b310-1b7dadb63fcc,Ambitie,Initiatief,0.4728971744841807,0.4077659393845937,-0.06513123509958701,0.031823603859190815,0.06364720771838163
1559,3e44802d-3364-5f3a-af67-a038e335a656,Ambitie,Inzet,0.7783748583592339,0.6767667909506402,-0.10160806740859374,0.029804833559449236,0.05960966711889847
1578,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Klantoriëntatie,0.5030279641141755,0.5773926814302562,0.07436471731608074,0.029800119585179398,0.059600239170358796
1584,3e44802d-3364-5f3a-af67-a038e335a656,Ambitie,Klantoriëntatie,0.6688160695116887,0.5773926814302562,-0.09142338808143247,0.029800119585179398,0.059600239170358796
1623,230154a9-def4-5404-a86e-ec8626ee4c95,Ambitie,Kwaliteitsgerichtheid,0.3358192944676646,0.463314832016211,0.12749553754854637,0.041295423768732145,0.08259084753746429
1628,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Leerbereidheid,0.746511316676148,0.7847646853686893,0.038253368692541256,0.016569796275523376,0.03313959255104675
1633,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Ambitie,Leerbereidheid,0.8277616656025991,0.7847646853686893,-0.042996980233909854,0.016569796275523376,0.03313959255104675
1634,3e44802d-3364-5f3a-af67-a038e335a656,Ambitie,Leerbereidheid,0.8252055456665057,0.7847646853686893,-0.04044086029781646,0.016569796275523376,0.03313959255104675
1653,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Nauwkeurigheid,0.3467478477620858,0.43736568982672064,0.09061784206463486,0.04022868749721792,0.08045737499443584
1673,230154a9-def4-5404-a86e-ec8626ee4c95,Ambitie,Nauwkeurigheid,0.32462664397354113,0.43736568982672064,0.11273904585317951,0.04022868749721792,0.08045737499443584
1678,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Onderhandelen,0.6159049140245436,0.6600682020141884,0.04416328798964475,0.02204654193273914,0.04409308386547828
1703,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Ondernemerschap,0.6791592498655546,0.722522068823588,0.0433628189580334,0.018409583169277394,0.03681916633855479
1721,fe1661b9-4971-54a3-b310-1b7dadb63fcc,Ambitie,Ondernemerschap,0.7604134854018649,0.722522068823588,-0.03789141657827688,0.018409583169277394,0.03681916633855479
1733,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Ambitie,Optreden,0.4526950431881843,0.5120738463099356,0.059378803121751256,0.027391424735187197,0.054782849470374394
1753,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Organisatiesensitiviteit,0.28935685445468845,0.3933708513185123,0.10401399686382384,0.040552681203911714,0.08110536240782343
1759,3e44802d-3364-5f3a-af67-a038e335a656,Ambitie,Organisatiesensitiviteit,0.5187103539910193,0.3933708513185123,-0.12533950267250699,0.040552681203911714,0.08110536240782343
1780,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Ambitie,Overtuigingskracht,0.3304763906115865,0.39732121179482754,0.06684482118324103,0.028765434444285563,0.057530868888571125
1783,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Ambitie,Overtuigingskracht,0.32913450142891043,0.39732121179482754,0.06818671036591711,0.028765434444285563,0.057530868888571125
1809,3e44802d-3364-5f3a-af67-a038e335a656,Ambitie,Plannen en organiseren,0.7134787268992744,0.6039856112750633,-0.10949311562421105,0.035648662137447995,0.07129732427489599
1823,230154a9-def4-5404-a86e-ec8626ee4c95,Ambitie,Plannen en organiseren,0.5270325842522491,0.6039856112750633,0.07695302702281426,0.035648662137447995,0.07129732427489599
1828,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Relatiebeheer,0.5247096820622439,0.5923190537933435,0.0676093717310996,0.029055068128211483,0.058110136256422966
1846,fe1661b9-4971-54a3-b310-1b7dadb63fcc,Ambitie,Relatiebeheer,0.6574614714577253,0.5923190537933435,-0.06514241766438178,0.029055068128211483,0.058110136256422966
1862,5e3ed26e-b8d0-53f5-be5a-38296109877d,Ambitie,Resultaatgerichtheid,0.9317629090508623,0.9103220886248538,-0.02144082042600859,0.009887974308215933,0.019775948616431865
1873,230154a9-def4-5404-a86e-ec8626ee4c95,Ambitie,Resultaatgerichtheid,0.8804025411668249,0.9103220886248538,0.029919547458028828,0.009887974308215933,0.019775948616431865
1878,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Samenwerking,0.3010688586746305,0.39091898022578997,0.08985012155115946,0.03567928204644472,0.07135856409288945
1884,3e44802d-3364-5f3a-af67-a038e335a656,Ambitie,Samenwerking,0.47954064638528326,0.39091898022578997,-0.0886216661594933,0.03567928204644472,0.07135856409288945
1903,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Sensitiviteit,0.3480093668176446,0.4453146299205661,0.09730526310292148,0.03454072324603502,0.06908144649207004
1909,3e44802d-3364-5f3a-af67-a038e335a656,Ambitie,Sensitiviteit,0.5488926989717651,0.4453146299205661,-0.10357806905119898,0.03454072324603502,0.06908144649207004
1928,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Sociabiliteit,0.42561996902523896,0.5065612817581194,0.08094131273288047,0.030473054662574245,0.06094610932514849
1934,3e44802d-3364-5f3a-af67-a038e335a656,Ambitie,Sociabiliteit,0.5760186241504628,0.5065612817581194,-0.06945734239234336,0.030473054662574245,0.06094610932514849
1959,3e44802d-3364-5f3a-af67-a038e335a656,Ambitie,Stressbestendigheid,0.6465340088825482,0.5595947936803801,-0.08693921520216807,0.031396549324449935,0.06279309864889987
1978,eb695653-6a34-557a-aa9b-90a16a666a9b,Ambitie,Voortgangscontrole,0.5187924597958347,0.58956958501588,0.07077712522004531,0.03246482112338841,0.06492964224677682
1984,3e44802d-3364-5f3a-af67-a038e335a656,Ambitie,Voortgangscontrole,0.6743150210210777,0.58956958501588,-0.08474543600519768,0.03246482112338841,0.06492964224677682
2005,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Ambitie,Zelfstandigheid,-0.19840756074977162,-0.10977940298487178,0.08862815776489984,0.034046928668138465,0.06809385733627693
2016,61369f33-c11d-5d29-80ed-d751b8246cd1,Ambitie,Zelfstandigheid,-0.1877643850380158,-0.10977940298487178,0.07798498205314401,0.034046928668138465,0.06809385733627693
2041,61369f33-c11d-5d29-80ed-d751b8246cd1,Assertiviteit,Besluitvaardigheid,0.7360970746634806,0.6923832238558459,-0.04371385080763468,0.018642354324477462,0.037284708648954924
2042,c22e1828-5784-556c-a41b-541e88bbe819,Assertiviteit,Besluitvaardigheid,0.7353486883149968,0.6923832238558459,-0.04296546445915084,0.018642354324477462,0.037284708648954924
2060,645025be-9089-5afa-a2e1-5b77a6593f13,Assertiviteit,Coachen van medewerkers,0.15708532941616202,0.07808052391145265,-0.07900480550470937,0.03949850045204625,0.0789970009040925
2092,c22e1828-5784-556c-a41b-541e88bbe819,Assertiviteit,Delegeren,0.02298365274006475,-0.0596866770466699,-0.08267032978673465,0.034516546022896166,0.06903309204579233
2103,eb695653-6a34-557a-aa9b-90a16a666a9b,Assertiviteit,Doorzettingsvermogen,0.49464353166147723,0.39389429332411874,-0.1007492383373585,0.03894093953516666,0.07788187907033332
2105,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Assertiviteit,Doorzettingsvermogen,0.2998305184425723,0.39389429332411874,0.09406377488154644,0.03894093953516666,0.07788187907033332
2132,6d5cecd8-e3c3-524b-88b3-ed62a8d52f88,Assertiviteit,Flexibiliteit,0.37692909047489465,0.2707266422837259,-0.10620244819116875,0.04283212017379889,0.08566424034759779
2145,54607c72-f7f0-5106-874f-ff352975ea48,Assertiviteit,Flexibiliteit,0.16437392461584274,0.2707266422837259,0.10635271766788315,0.04283212017379889,0.08566424034759779
2158,283ab77f-98df-5946-aacd-c3bf20cc1bc4,Assertiviteit,Initiatief,0.4275204872208597,0.4852048376289022,0.057684350408042484,0.02732004389209034,0.05464008778418068
2160,645025be-9089-5afa-a2e1-5b77a6593f13,Assertiviteit,Initiatief,0.5487051630712441,0.4852048376289022,-0.06350032544234185,0.02732004389209034,0.05464008778418068
2178,eb695653-6a34-557a-aa9b-90a16a666a9b,Assertiviteit,Inzet,0.4495330412882497,0.349093170368869,-0.10043987091938072,0.03981532286314841,0.07963064572629681
2180,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Assertiviteit,Inzet,0.2633340665113617,0.349093170368869,0.08575910385750729,0.03981532286314841,0.07963064572629681
2203,eb695653-6a34-557a-aa9b-90a16a666a9b,Assertiviteit,Klantoriëntatie,0.3036066266497093,0.21535168901738436,-0.08825493763232492,0.04027967475133895,0.0805593495026779
2210,645025be-9089-5afa-a2e1-5b77a6593f13,Assertiviteit,Klantoriëntatie,0.2979026681332121,0.21535168901738436,-0.08255097911582773,0.04027967475133895,0.0805593495026779
2230,376aa464-a5f7-5aed-acd9-7dceb37ded9d,Assertiviteit,Kwaliteitsgerichtheid,0.1951078280700834,0.30178010031220254,0.10667227224211914,0.03997186286414697,0.07994372572829395
