,excluded_id,group1,group2,correlation_excluded,correlation_all,correlation_difference,stdev,threshold
374,709c252c-5841-547c-bc0d-099fa1d0052b,Conformisme,Status,2.792162316953862e-18,0.21366894054933377,0.21366894054933377,0.09751080845804128,0.19502161691608255
385,04e108ed-dcea-5f17-871c-7e7d9901a5ec,Conformisme,Variatiebehoefte,0.4967618146249605,0.20271010642104997,-0.2940517082039105,0.12251481610651127,0.24502963221302254
394,709c252c-5841-547c-bc0d-099fa1d0052b,Conformisme,Vertrouwen,0.075755401907857,0.4112692307020689,0.3355138287942119,0.15835293519494154,0.31670587038988307
417,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Conformisme,Weloverwogen,0.5031152949374527,-0.05852968540405248,-0.5616449803415051,0.20717815456579564,0.41435630913159127
424,709c252c-5841-547c-bc0d-099fa1d0052b,Conformisme,Zelfonthulling,0.48941945791177116,-0.008654522314815536,-0.4980739802265867,0.1867926073033971,0.3735852146067942
435,04e108ed-dcea-5f17-871c-7e7d9901a5ec,Conformisme,Zelfontwikkeling,0.710046946804693,0.5170264925641883,-0.19302045424050474,0.07956766486583634,0.1591353297316727
444,709c252c-5841-547c-bc0d-099fa1d0052b,Conformisme,Zelfvertoon,0.036563621206356554,-0.48107596092596344,-0.51763958213232,0.1898740767493406,0.3797481534986812
454,709c252c-5841-547c-bc0d-099fa1d0052b,Conformisme,Zelfvertrouwen,0.6734899961837035,0.5121475197315839,-0.16134247645211963,0.07102345175341337,0.14204690350682675
464,709c252c-5841-547c-bc0d-099fa1d0052b,Conformisme,Zorgzaamheid,0.46229756677672224,0.6697313719566865,0.2074338051799643,0.08878739649797157,0.17757479299594314
473,c636db50-3f4e-5aaa-a98b-965b132f4859,Contactbehoefte,Dominantie,-0.4000000000000001,-0.07669649888473706,0.323303501115263,0.15697750106451144,0.3139550021290229
506,0b987c95-d61b-5d7f-925c-9c894e0937ce,Contactbehoefte,Hartelijkheid,0.3872983346207417,0.5649326828660322,0.17763434824529045,0.07952634035402259,0.15905268070804518
528,82371131-0df5-5703-b77f-6b45c3c4c2d9,Contactbehoefte,Nauwkeurigheid,0.8432740427115679,0.7032108464077431,-0.1400631963038248,0.06814342751415302,0.13628685502830604
548,82371131-0df5-5703-b77f-6b45c3c4c2d9,Contactbehoefte,Ordelijkheid,0.6761234037828133,0.39460023132349226,-0.28152317245932107,0.13856100821736875,0.2771220164347375
559,1d86b3eb-82cf-5248-9a19-5472e1913b44,Contactbehoefte,Originaliteit,0.3,4.175996475329381e-17,-0.29999999999999993,0.1257472433079417,0.2514944866158834
607,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Contactbehoefte,Variatiebehoefte,0.8227533512074424,0.6128258770283411,-0.2099274741791013,0.08984013588396192,0.17968027176792384
614,709c252c-5841-547c-bc0d-099fa1d0052b,Contactbehoefte,Vertrouwen,0.6551856932831539,0.48972852162832575,-0.16545717165482815,0.07829817595889833,0.15659635191779667
629,1d86b3eb-82cf-5248-9a19-5472e1913b44,Contactbehoefte,Volharding,0.42761798705987897,0.12649110640673514,-0.30112688065314386,0.142764245597963,0.285528491195926
662,228c72c7-39f3-5090-883c-8e71882f4963,Contactbehoefte,Zelfvertoon,0.6135719910778963,0.33183182419798407,-0.2817401668799122,0.11245612282962321,0.22491224565924642
672,228c72c7-39f3-5090-883c-8e71882f4963,Contactbehoefte,Zelfvertrouwen,0.223606797749979,-0.05725983343138681,-0.2808666311813658,0.13749801949636836,0.2749960389927367
696,0b987c95-d61b-5d7f-925c-9c894e0937ce,Dominantie,Energie,0.8393561695387264,0.5681245196471397,-0.27123164989158666,0.11603490067277066,0.2320698013455413
707,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Dominantie,Frustratietolerantie,-0.0674199862463242,-0.35291242479635454,-0.28549243855003037,0.1187175629442045,0.237435125888409
733,c636db50-3f4e-5aaa-a98b-965b132f4859,Dominantie,Nauwkeurigheid,-0.5459058939351292,-0.3056249227510633,0.24028097118406594,0.11094636242782158,0.22189272485564315
743,c636db50-3f4e-5aaa-a98b-965b132f4859,Dominantie,Onafhankelijkheid,0.7442084075352507,0.06587443126365884,-0.6783339762715919,0.2443351431057791,0.4886702862115582
767,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Dominantie,Originaliteit,0.4411287732562847,0.6176470588235293,0.17651828556724464,0.08074372039662775,0.1614874407932555
773,c636db50-3f4e-5aaa-a98b-965b132f4859,Dominantie,Positivisme,0.3127716210856122,0.04950737714883371,-0.2632642439367785,0.12917216541423746,0.2583443308284749
796,0b987c95-d61b-5d7f-925c-9c894e0937ce,Dominantie,Sociaal Ontspannen,0.35007002100700246,-2.79951199478266e-17,-0.3500700210070025,0.16340177091202815,0.3268035418240563
836,0b987c95-d61b-5d7f-925c-9c894e0937ce,Dominantie,Volharding,0.7075275528876865,0.42443734381358267,-0.28309020907410387,0.12856377541059286,0.2571275508211857
847,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Dominantie,Weloverwogen,0.21213203435596428,-0.4270609867523071,-0.6391930211082714,0.22369706024797287,0.44739412049594574
857,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Dominantie,Zelfonthulling,0.32071349029490925,0.5595578511923279,0.23884436089741867,0.10963393137618548,0.21926786275237095
879,1d86b3eb-82cf-5248-9a19-5472e1913b44,Dominantie,Zelfvertoon,0.38507702310770264,0.19996695034266448,-0.18511007276503816,0.08315399982225549,0.16630799964451098
893,c636db50-3f4e-5aaa-a98b-965b132f4859,Dominantie,Zorgzaamheid,0.3077935056255463,0.5050373063547176,0.19724380072917125,0.09491244931123383,0.18982489862246765
916,0b987c95-d61b-5d7f-925c-9c894e0937ce,Energie,Hartelijkheid,-0.21802571240017915,0.19314016260090855,0.4111658750010877,0.17642081203805118,0.35284162407610237
943,c636db50-3f4e-5aaa-a98b-965b132f4859,Energie,Onafhankelijkheid,0.5469555253359801,0.0326268181291185,-0.5143287072068616,0.20030181457551577,0.40060362915103154
967,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Energie,Originaliteit,0.36559549849420114,0.5244226335204367,0.15882713502623558,0.07789068952140428,0.15578137904280856
1012,228c72c7-39f3-5090-883c-8e71882f4963,Energie,Variatiebehoefte,0.8382294209046202,0.7521014330903548,-0.08612798781426534,0.04164716242206383,0.08329432484412766
1047,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Energie,Weloverwogen,0.34498418008227894,-0.29965078371820864,-0.6446349638004876,0.2243389891465648,0.4486779782931296
1060,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Energie,Zelfontwikkeling,0.3484095014092884,0.6422839308458258,0.2938744294365374,0.10852506697428507,0.21705013394857015
1070,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Energie,Zelfvertoon,0.14173667737846024,0.2971237183612932,0.15538704098283296,0.07577448530807783,0.15154897061615566
1093,c636db50-3f4e-5aaa-a98b-965b132f4859,Energie,Zorgzaamheid,0.07700856286565191,0.29364136316206607,0.21663280029641416,0.09542231930174946,0.19084463860349893
1114,709c252c-5841-547c-bc0d-099fa1d0052b,Frustratietolerantie,Incasseringsvermogen,0.17354436625492498,0.6411286480138036,0.4675842817588787,0.16782352552874,0.33564705105748
1126,0b987c95-d61b-5d7f-925c-9c894e0937ce,Frustratietolerantie,Nauwkeurigheid,-0.37195545133163216,-0.17598020050287186,0.1959752508287603,0.09680528174370776,0.1936105634874155
1137,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Frustratietolerantie,Onafhankelijkheid,0.5816629361764956,0.23574191659083724,-0.34592101958565835,0.1303584778664859,0.2607169557329718
1157,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Frustratietolerantie,Originaliteit,0.12392039927415244,-0.2971894103548248,-0.42110980962897726,0.1572958515510338,0.3145917031020676
1167,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Frustratietolerantie,Positivisme,0.9784388878936985,0.6565706694547585,-0.32186821843894,0.13042056155632822,0.26084112311265645
1184,709c252c-5841-547c-bc0d-099fa1d0052b,Frustratietolerantie,Sociaal Ontspannen,0.3099652099390334,-0.06745747303612441,-0.37742268297515785,0.1785764787867576,0.3571529575735152
1194,709c252c-5841-547c-bc0d-099fa1d0052b,Frustratietolerantie,Status,-0.43656412506539943,-0.11929916323882908,0.3172649618265704,0.1372864416500764,0.2745728833001528
1207,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Frustratietolerantie,Variatiebehoefte,0.08362420100070907,-0.25687040446902815,-0.3404946054697372,0.131728188914318,0.263456377828636
1214,709c252c-5841-547c-bc0d-099fa1d0052b,Frustratietolerantie,Vertrouwen,0.4012623552762412,0.589523326116229,0.18826097083998783,0.08663542333143989,0.17327084666287978
1227,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Frustratietolerantie,Volharding,0.5585812268712466,0.11487593716012252,-0.44370528971112405,0.17196968731394963,0.34393937462789925
1237,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Frustratietolerantie,Weloverwogen,0.5244044240850757,0.7004727969157798,0.1760683728307041,0.07091556061417562,0.14183112122835123
1247,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Frustratietolerantie,Zelfonthulling,-0.5225437283634242,-0.7189377235294248,-0.19639399516600053,0.08354959409295848,0.16709918818591696
1257,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Frustratietolerantie,Zelfontwikkeling,0.6445308549751205,0.2578200210328065,-0.38671083394231404,0.1607089252919767,0.3214178505839534
1264,709c252c-5841-547c-bc0d-099fa1d0052b,Frustratietolerantie,Zelfvertoon,0.1156243225157201,-0.3845940932472539,-0.500218415762974,0.17268317327533506,0.3453663465506701
1277,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Frustratietolerantie,Zelfvertrouwen,0.40201512610368484,-0.027734343128333793,-0.4297494692320186,0.1614075282643278,0.3228150565286556
1284,709c252c-5841-547c-bc0d-099fa1d0052b,Frustratietolerantie,Zorgzaamheid,-0.21773176328462981,0.23574191659083715,0.45347367987546694,0.17601675355779894,0.3520335071155979
1291,b33aa947-10e1-53b7-ad59-affc46fac901,Hartelijkheid,Incasseringsvermogen,0.4453769815984037,0.36672755422534875,-0.07864942737305497,0.03716586881003032,0.07433173762006064
1306,0b987c95-d61b-5d7f-925c-9c894e0937ce,Hartelijkheid,Nauwkeurigheid,0.07595545253127503,0.38843863919091687,0.3124831866596418,0.14709815034981066,0.2941963006996213
1322,228c72c7-39f3-5090-883c-8e71882f4963,Hartelijkheid,Ordelijkheid,-0.1861322992281687,0.08421519210665189,0.2703474913348206,0.1184375934252292,0.2368751868504584
1337,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Hartelijkheid,Originaliteit,0.1773404394085891,-0.10109950405656766,-0.27843994346515677,0.12151560616385111,0.24303121232770222
1347,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Hartelijkheid,Positivisme,0.7154879991467901,0.5834599659915782,-0.13202803315521183,0.06407803736492283,0.12815607472984566
1352,228c72c7-39f3-5090-883c-8e71882f4963,Hartelijkheid,Regelmaat,0.5543218625245873,0.2695205125474866,-0.28480134997710066,0.12051846080768913,0.24103692161537826
1366,0b987c95-d61b-5d7f-925c-9c894e0937ce,Hartelijkheid,Sociaal Ontspannen,4.060791076358419e-18,0.5245268279603851,0.5245268279603851,0.1840399383151773,0.3680798766303546
1370,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Hartelijkheid,Status,-0.7299830575229901,-0.5081802050726102,0.2218028524503799,0.09991553113276076,0.19983106226552153
1387,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Hartelijkheid,Variatiebehoefte,0.4113766756037212,0.13315591032282686,-0.27822076528089434,0.12179715119582764,0.24359430239165528
1406,0b987c95-d61b-5d7f-925c-9c894e0937ce,Hartelijkheid,Volharding,-3.8853033475259765e-17,0.3572948005052482,0.35729480050524826,0.1695305143618721,0.3390610287237442
1426,0b987c95-d61b-5d7f-925c-9c894e0937ce,Hartelijkheid,Zelfonthulling,-0.661097844280429,-0.312673329254071,0.34842451502635796,0.14821512632982428,0.29643025265964856
1437,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Hartelijkheid,Zelfontwikkeling,0.6219979686119741,0.40094451135042763,-0.22105345726154646,0.10729665189403423,0.21459330378806846
1466,0b987c95-d61b-5d7f-925c-9c894e0937ce,Hartelijkheid,Zorgzaamheid,0.3318007581655987,0.1509571061639922,-0.1808436520016065,0.08627114419137043,0.17254228838274085
1474,709c252c-5841-547c-bc0d-099fa1d0052b,Incasseringsvermogen,Nauwkeurigheid,0.34463459799470125,0.1141227980029101,-0.23051179999179117,0.10528438670521137,0.21056877341042274
1494,709c252c-5841-547c-bc0d-099fa1d0052b,Incasseringsvermogen,Ordelijkheid,0.2783882181415011,-0.048029210642807414,-0.3264174287843085,0.12376482019169949,0.24752964038339897
1514,709c252c-5841-547c-bc0d-099fa1d0052b,Incasseringsvermogen,Positivisme,0.31622776601683794,0.6285393610547089,0.3123115950378709,0.1256228638085271,0.2512457276170542
1524,709c252c-5841-547c-bc0d-099fa1d0052b,Incasseringsvermogen,Regelmaat,0.5063160398440779,0.3266372899592439,-0.179678749884834,0.08371082208848984,0.1674216441769797
1534,709c252c-5841-547c-bc0d-099fa1d0052b,Incasseringsvermogen,Sociaal Ontspannen,0.04082482904638631,-0.3390317518104051,-0.3798565808567914,0.1695319703104868,0.3390639406209736
1564,709c252c-5841-547c-bc0d-099fa1d0052b,Incasseringsvermogen,Vertrouwen,-0.011043152607484702,0.42076134643057356,0.4318044990380583,0.1601729866088069,0.3203459732176138
1587,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Incasseringsvermogen,Weloverwogen,0.4174048443941581,0.17884778999621992,-0.23855705439793817,0.10498412406415678,0.20996824812831355
1594,709c252c-5841-547c-bc0d-099fa1d0052b,Incasseringsvermogen,Zelfonthulling,0.23934940065356408,-0.2449681131598002,-0.4843175138133643,0.17484352586912066,0.34968705173824133
1604,709c252c-5841-547c-bc0d-099fa1d0052b,Incasseringsvermogen,Zelfontwikkeling,0.14626142712038312,0.39063566615793677,0.24437423903755365,0.09505049327743693,0.19010098655487387
1614,709c252c-5841-547c-bc0d-099fa1d0052b,Incasseringsvermogen,Zelfvertoon,-0.1492405014489273,-0.6346887395316092,-0.4854482380826819,0.16931363777509065,0.3386272755501813
1634,709c252c-5841-547c-bc0d-099fa1d0052b,Incasseringsvermogen,Zorgzaamheid,-0.4932438278217078,0.2700659929694802,0.7633098207911879,0.2725869171662505,0.545173834332501
1652,228c72c7-39f3-5090-883c-8e71882f4963,Nauwkeurigheid,Ordelijkheid,0.5255768421716767,0.6968010973504514,0.1712242551787747,0.06956556664570379,0.13913113329140758
1661,b33aa947-10e1-53b7-ad59-affc46fac901,Nauwkeurigheid,Originaliteit,0.19826289642953604,-0.05393380989724645,-0.2521967063267825,0.12494768705538631,0.24989537411077262
1682,228c72c7-39f3-5090-883c-8e71882f4963,Nauwkeurigheid,Regelmaat,-0.06142951168339519,-0.3354908531601309,-0.2740613414767357,0.12691364161803034,0.2538272832360607
1696,0b987c95-d61b-5d7f-925c-9c894e0937ce,Nauwkeurigheid,Sociaal Ontspannen,0.3910769444375215,0.5658595623783126,0.17478261794079109,0.07417474198044426,0.1483494839608885
1701,b33aa947-10e1-53b7-ad59-affc46fac901,Nauwkeurigheid,Status,-0.7035686006203308,-0.32130392672352515,0.38226467389680563,0.1887176301361719,0.3774352602723438
1702,228c72c7-39f3-5090-883c-8e71882f4963,Nauwkeurigheid,Status,0.06105683173205456,-0.32130392672352515,-0.3823607584555797,0.1887176301361719,0.3774352602723438
1718,82371131-0df5-5703-b77f-6b45c3c4c2d9,Nauwkeurigheid,Variatiebehoefte,0.6537204504606136,0.49724515809884684,-0.15647529236176672,0.0682729132488245,0.136545826497649
1747,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Nauwkeurigheid,Weloverwogen,0.149071198499986,-0.050757964866842614,-0.19982916336682863,0.09308154992060301,0.18616309984120602
1751,b33aa947-10e1-53b7-ad59-affc46fac901,Nauwkeurigheid,Zelfonthulling,0.11623834450924564,0.3302355242256119,0.21399717971636628,0.10539277704001312,0.21078555408002625
1762,228c72c7-39f3-5090-883c-8e71882f4963,Nauwkeurigheid,Zelfontwikkeling,0.053630290017518005,0.23486278068004104,0.18123249066252303,0.08843391092095514,0.17686782184191027
1772,228c72c7-39f3-5090-883c-8e71882f4963,Nauwkeurigheid,Zelfvertoon,0.2665186418611078,-0.03333539113704142,-0.2998540329981492,0.11380955541867756,0.22761911083735512
1782,228c72c7-39f3-5090-883c-8e71882f4963,Nauwkeurigheid,Zelfvertrouwen,0.2751976610012249,-0.11408625180861375,-0.38928391280983865,0.15416427573049307,0.30832855146098614
1822,228c72c7-39f3-5090-883c-8e71882f4963,Onafhankelijkheid,Positivisme,0.7524872845451025,0.6283380803113868,-0.12414920423371567,0.06005723137635936,0.12011446275271873
1833,c636db50-3f4e-5aaa-a98b-965b132f4859,Onafhankelijkheid,Regelmaat,0.05264497328966634,0.41764663695897225,0.3650016636693059,0.14805140250986165,0.2961028050197233
1846,0b987c95-d61b-5d7f-925c-9c894e0937ce,Onafhankelijkheid,Sociaal Ontspannen,-0.7178569686580889,-0.42531536532012143,0.29254160333796747,0.12633305493399036,0.2526661098679807
1870,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Onafhankelijkheid,Vertrouwen,-0.42426406871192845,-0.15670402880167875,0.2675600399102497,0.13068591313710562,0.26137182627421124
1883,c636db50-3f4e-5aaa-a98b-965b132f4859,Onafhankelijkheid,Volharding,0.6618225213558055,0.2716072381275556,-0.39021528322824994,0.15359058246302612,0.30718116492605224
1897,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Onafhankelijkheid,Weloverwogen,0.1284322598135871,-0.283407877625178,-0.41184013743876513,0.14408858293350893,0.28817716586701786
1903,c636db50-3f4e-5aaa-a98b-965b132f4859,Onafhankelijkheid,Zelfonthulling,0.3891558912470781,0.00720263722424096,-0.38195325402283714,0.18969402776219715,0.3793880555243943
1943,c636db50-3f4e-5aaa-a98b-965b132f4859,Onafhankelijkheid,Zorgzaamheid,0.15907119074394446,-0.31147540983606553,-0.47054660058000997,0.1712336881790579,0.3424673763581158
1988,82371131-0df5-5703-b77f-6b45c3c4c2d9,Ordelijkheid,Sociaal Ontspannen,0.38575837490522985,0.17097598793417051,-0.21478238697105934,0.10304577925987292,0.20609155851974584
1992,228c72c7-39f3-5090-883c-8e71882f4963,Ordelijkheid,Status,0.3074283577062325,-0.17466244024620994,-0.4820907979524425,0.18538975588377493,0.37077951176754986
2008,82371131-0df5-5703-b77f-6b45c3c4c2d9,Ordelijkheid,Variatiebehoefte,0.681385143869247,0.3410299437436487,-0.3403552001255983,0.14778636123731628,0.29557272247463257
2029,1d86b3eb-82cf-5248-9a19-5472e1913b44,Ordelijkheid,Volharding,0.5703393637089399,0.291161615782696,-0.2791777479262439,0.11970113022182942,0.23940226044365884
2037,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Ordelijkheid,Weloverwogen,0.3436282251836381,-0.24820342526959147,-0.5918316504532296,0.20374132298720557,0.40748264597441114
2062,228c72c7-39f3-5090-883c-8e71882f4963,Ordelijkheid,Zelfvertoon,0.24620505620053526,-0.056117534823866125,-0.3023225910244014,0.15019763440717498,0.30039526881434997
2072,228c72c7-39f3-5090-883c-8e71882f4963,Ordelijkheid,Zelfvertrouwen,0.20245779780388534,-0.17322636696803576,-0.3756841647719211,0.17517176265478415,0.3503435253095683
2094,709c252c-5841-547c-bc0d-099fa1d0052b,Originaliteit,Positivisme,0.5397956190493098,0.2970442628930023,-0.24275135615630755,0.10352887474380373,0.20705774948760747
2137,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Originaliteit,Variatiebehoefte,0.45596075258755325,0.6327138353044138,0.17675308271686058,0.08216632070965076,0.1643326414193015
2147,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Originaliteit,Vertrouwen,0.19499929962570148,-0.08837756003033133,-0.2833768596560328,0.13236345402091285,0.2647269080418257
2167,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Originaliteit,Weloverwogen,0.28593138470052004,-0.5219634282528197,-0.8078948129533398,0.2698075043395558,0.5396150086791116
2177,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Originaliteit,Zelfonthulling,0.09824718648648244,0.5016725562413974,0.40342536975491494,0.1607549639736083,0.3215099279472166
2184,709c252c-5841-547c-bc0d-099fa1d0052b,Originaliteit,Zelfontwikkeling,0.6795638830514541,0.5283213170708816,-0.1512425659805725,0.06939467811910408,0.13878935623820815
2199,1d86b3eb-82cf-5248-9a19-5472e1913b44,Originaliteit,Zelfvertoon,0.46017899330842216,0.16360932300763462,-0.2965696703007875,0.12891266655640257,0.25782533311280514
2207,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Originaliteit,Zelfvertrouwen,0.027399831217559543,0.34035122819557057,0.312951396978011,0.13364696084321817,0.26729392168643634
2214,709c252c-5841-547c-bc0d-099fa1d0052b,Originaliteit,Zorgzaamheid,0.3464232590490473,0.1537070062818706,-0.19271625276717672,0.09198463466394027,0.18396926932788055
2236,0b987c95-d61b-5d7f-925c-9c894e0937ce,Positivisme,Sociaal Ontspannen,-0.5437390678561211,-0.09589266029707684,0.4478464075590443,0.19250164630975777,0.38500329261951555
2273,c636db50-3f4e-5aaa-a98b-965b132f4859,Positivisme,Volharding,0.7838686930074692,0.6123724356957945,-0.17149625731167473,0.07218018841493526,0.14436037682987052
2287,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Positivisme,Weloverwogen,0.56856770113086,-9.743534400300176e-18,-0.56856770113086,0.1997180459000946,0.3994360918001892
2303,c636db50-3f4e-5aaa-a98b-965b132f4859,Positivisme,Zelfontwikkeling,0.7666981720054649,0.6467616667635545,-0.11993650524191035,0.05230589055992349,0.10461178111984698
2314,709c252c-5841-547c-bc0d-099fa1d0052b,Positivisme,Zelfvertoon,0.03370999312316211,-0.3671940368172627,-0.40090402994042484,0.15464039584617134,0.3092807916923427
2322,228c72c7-39f3-5090-883c-8e71882f4963,Positivisme,Zelfvertrouwen,0.6431758808251548,0.44353276257274366,-0.1996431182524111,0.09373254357174925,0.1874650871434985
2333,c636db50-3f4e-5aaa-a98b-965b132f4859,Positivisme,Zorgzaamheid,0.7594560259669907,0.3696106354772864,-0.3898453904897043,0.16683183816912253,0.33366367633824506
2346,0b987c95-d61b-5d7f-925c-9c894e0937ce,Regelmaat,Sociaal Ontspannen,-0.509224143455971,-0.1533328790143649,0.3558912644416061,0.14850205453021234,0.2970041090604247
2352,228c72c7-39f3-5090-883c-8e71882f4963,Regelmaat,Status,-0.39757328397294545,0.023580053109413378,0.4211533370823588,0.15566231208140888,0.31132462416281775
2397,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Regelmaat,Weloverwogen,-0.12285902336679025,0.2724613270055837,0.3953203503723739,0.14778332315143855,0.2955666463028771
2410,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Regelmaat,Zelfontwikkeling,-0.5604642179312218,-0.4050520238294318,0.15541219410179002,0.07545019655528205,0.1509003931105641
2425,04e108ed-dcea-5f17-871c-7e7d9901a5ec,Regelmaat,Zelfvertoon,0.23252041618885141,-0.026095343896982957,-0.25861576008583437,0.12910376778675983,0.25820753557351966
